"seg.id","ndvi","awei","dt","id","date","state"
1,0.494003623723984,-5944.625,NA,"blanca",2019-06-23 19:06:22,"Unclassified"
1,0.465731084346771,-6470.25,415,"blanca",2019-06-23 19:06:22,"Unclassified"
2,0.465731084346771,-6470.25,NA,"blanca",2019-06-23 19:13:17,"Slow-Turn"
2,0.467659294605255,-6356.9375,424,"blanca",2019-06-23 19:13:17,"Slow-Turn"
3,0.467659294605255,-6356.9375,NA,"blanca",2019-06-23 19:20:21,"Slow-Unif"
3,0.497994840145111,-5907.375,NA,"blanca",2019-06-23 19:20:21,"Slow-Unif"
3,0.473293215036392,-5995.1875,463,"blanca",2019-06-23 19:20:21,"Slow-Unif"
4,0.473293215036392,-5995.1875,NA,"blanca",2019-06-23 19:28:04,"Slow-Unif"
4,0.470110476016998,-5867,400,"blanca",2019-06-23 19:28:04,"Slow-Unif"
5,0.470110476016998,-5867,NA,"blanca",2019-06-23 19:34:44,"Slow-Unif"
5,0.529234409332275,-5578.0625,410,"blanca",2019-06-23 19:34:44,"Slow-Unif"
6,0.529234409332275,-5578.0625,NA,"blanca",2019-06-23 19:41:34,"Slow-Unif"
6,0.537368416786194,-5588.5,422,"blanca",2019-06-23 19:41:34,"Slow-Unif"
7,0.537368416786194,-5588.5,433,"blanca",2019-06-23 19:48:36,"Slow-Unif"
8,0.537368416786194,-5588.5,390,"blanca",2019-06-23 19:55:49,"Slow-Unif"
9,0.537368416786194,-5588.5,423,"blanca",2019-06-23 20:02:19,"Slow-Unif"
10,0.537368416786194,-5588.5,NA,"blanca",2019-06-23 20:09:22,"Unclassified"
10,0.529234409332275,-5578.0625,NA,"blanca",2019-06-23 20:09:22,"Unclassified"
10,0.548096537590027,-5965.25,NA,"blanca",2019-06-23 20:09:22,"Unclassified"
10,0.494003623723984,-5944.625,NA,"blanca",2019-06-23 20:09:22,"Unclassified"
10,0.465731084346771,-6470.25,423,"blanca",2019-06-23 20:09:22,"Unclassified"
11,0.465731084346771,-6470.25,NA,"blanca",2019-06-23 20:16:25,"Exploratory"
11,0.489556849002838,-6177.9375,NA,"blanca",2019-06-23 20:16:25,"Exploratory"
11,0.494428038597107,-5975.3125,419,"blanca",2019-06-23 20:16:25,"Exploratory"
12,0.494428038597107,-5975.3125,NA,"blanca",2019-06-23 20:23:24,"Slow-Unif"
12,0.557902455329895,-5762.75,459,"blanca",2019-06-23 20:23:24,"Slow-Unif"
13,0.557902455329895,-5762.75,NA,"blanca",2019-06-23 20:31:03,"Slow-Unif"
13,0.494428038597107,-5975.3125,NA,"blanca",2019-06-23 20:31:03,"Slow-Unif"
13,0.494003623723984,-5944.625,NA,"blanca",2019-06-23 20:31:03,"Slow-Unif"
13,0.465731084346771,-6470.25,NA,"blanca",2019-06-23 20:31:03,"Slow-Unif"
13,0.467659294605255,-6356.9375,166033,"blanca",2019-06-23 20:31:03,"Slow-Unif"
14,0.467659294605255,-6356.9375,NA,"blanca",2019-06-25 18:38:16,"Exploratory"
14,0.497994840145111,-5907.375,NA,"blanca",2019-06-25 18:38:16,"Exploratory"
14,0.529234409332275,-5578.0625,460,"blanca",2019-06-25 18:38:16,"Exploratory"
15,0.529234409332275,-5578.0625,NA,"blanca",2019-06-25 18:45:56,"Unclassified"
15,0.470110476016998,-5867,NA,"blanca",2019-06-25 18:45:56,"Unclassified"
15,0.513657450675964,-5703.0625,NA,"blanca",2019-06-25 18:45:56,"Unclassified"
15,0.504982113838196,-5897.25,385,"blanca",2019-06-25 18:45:56,"Unclassified"
16,0.504982113838196,-5897.25,425,"blanca",2019-06-25 18:52:21,"Exploratory"
17,0.504982113838196,-5897.25,NA,"blanca",2019-06-25 18:59:26,"Slow-Unif"
17,0.598942160606384,-5533.4375,431,"blanca",2019-06-25 18:59:26,"Slow-Unif"
18,0.598942160606384,-5533.4375,NA,"blanca",2019-06-25 19:06:37,"Slow-Unif"
18,0.504982113838196,-5897.25,406,"blanca",2019-06-25 19:06:37,"Slow-Unif"
19,0.504982113838196,-5897.25,NA,"blanca",2019-06-25 19:13:23,"Unclassified"
19,0.598942160606384,-5533.4375,NA,"blanca",2019-06-25 19:13:23,"Unclassified"
19,0.609204411506653,-5558.0625,449,"blanca",2019-06-25 19:13:23,"Unclassified"
20,0.609204411506653,-5558.0625,NA,"blanca",2019-06-25 19:20:52,"Slow-Turn"
20,0.598942160606384,-5533.4375,390,"blanca",2019-06-25 19:20:52,"Slow-Turn"
21,0.598942160606384,-5533.4375,NA,"blanca",2019-06-25 19:27:22,"Unclassified"
21,0.618861794471741,-5687.3125,NA,"blanca",2019-06-25 19:27:22,"Unclassified"
21,0.616742968559265,-5487.3125,NA,"blanca",2019-06-25 19:27:22,"Unclassified"
21,0.616639196872711,-5767.4375,NA,"blanca",2019-06-25 19:27:22,"Unclassified"
21,0.619251608848572,-5750.3125,NA,"blanca",2019-06-25 19:27:22,"Unclassified"
21,0.605535984039307,-5847.0625,NA,"blanca",2019-06-25 19:27:22,"Unclassified"
21,0.584122657775879,-5833.6875,410,"blanca",2019-06-25 19:27:22,"Unclassified"
22,0.584122657775879,-5833.6875,NA,"blanca",2019-06-25 19:34:12,"Exploratory"
22,0.605535984039307,-5847.0625,NA,"blanca",2019-06-25 19:34:12,"Exploratory"
22,0.589959740638733,-5865.5,NA,"blanca",2019-06-25 19:34:12,"Exploratory"
22,0.616639196872711,-5767.4375,NA,"blanca",2019-06-25 19:34:12,"Exploratory"
22,0.616742968559265,-5487.3125,NA,"blanca",2019-06-25 19:34:12,"Exploratory"
22,0.618861794471741,-5687.3125,NA,"blanca",2019-06-25 19:34:12,"Exploratory"
22,0.598942160606384,-5533.4375,NA,"blanca",2019-06-25 19:34:12,"Exploratory"
22,0.584890246391296,-5668.5625,432,"blanca",2019-06-25 19:34:12,"Exploratory"
23,0.584890246391296,-5668.5625,NA,"blanca",2019-06-25 19:41:24,"Unclassified"
23,0.598942160606384,-5533.4375,417,"blanca",2019-06-25 19:41:24,"Unclassified"
24,0.598942160606384,-5533.4375,NA,"blanca",2019-06-25 19:48:21,"Unclassified"
24,0.618861794471741,-5687.3125,NA,"blanca",2019-06-25 19:48:21,"Unclassified"
24,0.616742968559265,-5487.3125,NA,"blanca",2019-06-25 19:48:21,"Unclassified"
24,0.616639196872711,-5767.4375,412,"blanca",2019-06-25 19:48:21,"Unclassified"
25,0.616639196872711,-5767.4375,NA,"blanca",2019-06-25 19:55:13,"Slow-Unif"
25,0.619251608848572,-5750.3125,421,"blanca",2019-06-25 19:55:13,"Slow-Unif"
26,0.619251608848572,-5750.3125,422,"blanca",2019-06-25 20:02:14,"Slow-Unif"
27,0.619251608848572,-5750.3125,NA,"blanca",2019-06-25 20:09:16,"Unclassified"
27,0.610735177993774,-5648.4375,NA,"blanca",2019-06-25 20:09:16,"Unclassified"
27,0.616428971290588,-5477.8125,424,"blanca",2019-06-25 20:09:16,"Unclassified"
28,0.616428971290588,-5477.8125,NA,"blanca",2019-06-25 20:16:20,"Slow-Unif"
28,0.537368416786194,-5588.5,NA,"blanca",2019-06-25 20:16:20,"Slow-Unif"
28,0.60782378911972,-5562.875,NA,"blanca",2019-06-25 20:16:20,"Slow-Unif"
28,0.548096537590027,-5965.25,421,"blanca",2019-06-25 20:16:20,"Slow-Unif"
29,0.548096537590027,-5965.25,NA,"blanca",2019-06-25 20:23:21,"Slow-Unif"
29,0.557902455329895,-5762.75,NA,"blanca",2019-06-25 20:23:21,"Slow-Unif"
29,0.494428038597107,-5975.3125,81361,"blanca",2019-06-25 20:23:21,"Slow-Unif"
30,0.494428038597107,-5975.3125,NA,"blanca",2019-06-26 18:59:22,"Slow-Turn"
30,0.501869797706604,-5917.6875,NA,"blanca",2019-06-26 18:59:22,"Slow-Turn"
30,0.573229014873505,-5977.125,NA,"blanca",2019-06-26 18:59:22,"Slow-Turn"
30,0.613224029541016,-5240.5625,NA,"blanca",2019-06-26 18:59:22,"Slow-Turn"
30,0.61796772480011,-5068.5,417,"blanca",2019-06-26 18:59:22,"Slow-Turn"
31,0.61796772480011,-5068.5,NA,"blanca",2019-06-26 19:06:19,"Exploratory"
31,0.615754365921021,-5011.125,438,"blanca",2019-06-26 19:06:19,"Exploratory"
32,0.615754365921021,-5011.125,1283,"blanca",2019-06-26 19:13:37,"Slow-Unif"
33,0.615754365921021,-5011.125,NA,"blanca",2019-06-26 19:35:00,"Unclassified"
33,0.61796772480011,-5068.5,384,"blanca",2019-06-26 19:35:00,"Unclassified"
34,0.61796772480011,-5068.5,NA,"blanca",2019-06-26 19:41:24,"Unclassified"
34,0.615754365921021,-5011.125,NA,"blanca",2019-06-26 19:41:24,"Unclassified"
34,0.592765808105469,-5306.25,460,"blanca",2019-06-26 19:41:24,"Unclassified"
35,0.592765808105469,-5306.25,NA,"blanca",2019-06-26 19:49:04,"Slow-Turn"
35,0.597930490970612,-5209.6875,417,"blanca",2019-06-26 19:49:04,"Slow-Turn"
36,0.597930490970612,-5209.6875,NA,"blanca",2019-06-26 19:56:01,"Slow-Unif"
36,0.57671582698822,-4276.3125,NA,"blanca",2019-06-26 19:56:01,"Slow-Unif"
36,0.58710116147995,-4942.875,395,"blanca",2019-06-26 19:56:01,"Slow-Unif"
37,0.58710116147995,-4942.875,410,"blanca",2019-06-26 20:02:36,"Slow-Unif"
38,0.58710116147995,-4942.875,415,"blanca",2019-06-26 20:09:26,"Slow-Unif"
39,0.58710116147995,-4942.875,463,"blanca",2019-06-26 20:16:21,"Slow-Turn"
40,0.58710116147995,-4942.875,NA,"blanca",2019-06-26 20:24:04,"Slow-Unif"
40,0.57671582698822,-4276.3125,364,"blanca",2019-06-26 20:24:04,"Slow-Unif"
41,0.57671582698822,-4276.3125,NA,"blanca",2019-06-26 20:30:08,"Slow-Unif"
41,0.597930490970612,-5209.6875,NA,"blanca",2019-06-26 20:30:08,"Slow-Unif"
41,0.592765808105469,-5306.25,NA,"blanca",2019-06-26 20:30:08,"Slow-Unif"
41,0.622061669826508,-5368.8125,NA,"blanca",2019-06-26 20:30:08,"Slow-Unif"
41,0.653749942779541,-5117.5625,429,"blanca",2019-06-26 20:30:08,"Slow-Unif"
42,0.653749942779541,-5117.5625,NA,"blanca",2019-06-26 20:37:17,"Slow-Unif"
42,0.635085105895996,-5328.8125,418,"blanca",2019-06-26 20:37:17,"Slow-Unif"
43,0.635085105895996,-5328.8125,NA,"blanca",2019-06-26 20:44:15,"Slow-Unif"
43,0.653749942779541,-5117.5625,NA,"blanca",2019-06-26 20:44:15,"Slow-Unif"
43,0.615754365921021,-5011.125,435,"blanca",2019-06-26 20:44:15,"Slow-Unif"
44,0.615754365921021,-5011.125,NA,"blanca",2019-06-26 20:51:30,"Unclassified"
44,0.61796772480011,-5068.5,NA,"blanca",2019-06-26 20:51:30,"Unclassified"
44,0.603518664836884,-4888.3125,NA,"blanca",2019-06-26 20:51:30,"Unclassified"
44,0.583342552185059,-3828.1875,NA,"blanca",2019-06-26 20:51:30,"Unclassified"
44,0.561802983283997,-4652.25,NA,"blanca",2019-06-26 20:51:30,"Unclassified"
44,0.595266461372375,-4200.1875,452,"blanca",2019-06-26 20:51:30,"Unclassified"
45,0.595266461372375,-4200.1875,NA,"blanca",2019-06-26 20:59:02,"Exploratory"
45,0.570148229598999,-5344.4375,NA,"blanca",2019-06-26 20:59:02,"Exploratory"
45,0.496519595384598,-5687.5625,NA,"blanca",2019-06-26 20:59:02,"Exploratory"
45,0.511723816394806,-5666.625,NA,"blanca",2019-06-26 20:59:02,"Exploratory"
45,0.468755304813385,-6064.8125,422,"blanca",2019-06-26 20:59:02,"Exploratory"
46,0.468755304813385,-6064.8125,NA,"blanca",2019-06-26 21:06:04,"Exploratory"
46,0.489556849002838,-6177.9375,NA,"blanca",2019-06-26 21:06:04,"Exploratory"
46,0.494428038597107,-5975.3125,1248,"blanca",2019-06-26 21:06:04,"Exploratory"
47,0.494428038597107,-5975.3125,NA,"blanca",2019-06-26 21:26:52,"Unclassified"
47,0.501869797706604,-5917.6875,NA,"blanca",2019-06-26 21:26:52,"Unclassified"
47,0.527212023735046,-5483.3125,387,"blanca",2019-06-26 21:26:52,"Unclassified"
48,0.527212023735046,-5483.3125,NA,"blanca",2019-06-26 21:33:19,"Slow-Unif"
48,0.557902455329895,-5762.75,NA,"blanca",2019-06-26 21:33:19,"Slow-Unif"
48,0.548096537590027,-5965.25,NA,"blanca",2019-06-26 21:33:19,"Slow-Unif"
48,0.60782378911972,-5562.875,NA,"blanca",2019-06-26 21:33:19,"Slow-Unif"
48,0.537368416786194,-5588.5,75480,"blanca",2019-06-26 21:33:19,"Slow-Unif"
49,0.537368416786194,-5588.5,NA,"blanca",2019-06-27 18:31:19,"Exploratory"
49,0.616428971290588,-5477.8125,419,"blanca",2019-06-27 18:31:19,"Exploratory"
50,0.616428971290588,-5477.8125,NA,"blanca",2019-06-27 18:38:18,"Slow-Unif"
50,0.609204411506653,-5558.0625,NA,"blanca",2019-06-27 18:38:18,"Slow-Unif"
50,0.513657450675964,-5703.0625,NA,"blanca",2019-06-27 18:38:18,"Slow-Unif"
50,0.504982113838196,-5897.25,429,"blanca",2019-06-27 18:38:18,"Slow-Unif"
51,0.504982113838196,-5897.25,NA,"blanca",2019-06-27 18:45:27,"Unclassified"
51,0.532624363899231,-5820.1875,441,"blanca",2019-06-27 18:45:27,"Unclassified"
52,0.532624363899231,-5820.1875,NA,"blanca",2019-06-27 18:52:48,"Slow-Unif"
52,0.576199293136597,-5427.75,1234,"blanca",2019-06-27 18:52:48,"Slow-Unif"
53,0.576199293136597,-5427.75,414,"blanca",2019-06-27 19:13:22,"Unclassified"
54,0.576199293136597,-5427.75,NA,"blanca",2019-06-27 19:20:16,"Unclassified"
54,0.534965336322784,-5531.8125,416,"blanca",2019-06-27 19:20:16,"Unclassified"
55,0.534965336322784,-5531.8125,437,"blanca",2019-06-27 19:27:12,"Slow-Unif"
56,0.534965336322784,-5531.8125,NA,"blanca",2019-06-27 19:34:29,"Slow-Unif"
56,0.584890246391296,-5668.5625,412,"blanca",2019-06-27 19:34:29,"Slow-Unif"
57,0.584890246391296,-5668.5625,NA,"blanca",2019-06-27 19:41:21,"Slow-Unif"
57,0.588646352291107,-5653.9375,412,"blanca",2019-06-27 19:41:21,"Slow-Unif"
58,0.588646352291107,-5653.9375,431,"blanca",2019-06-27 19:48:13,"Slow-Unif"
59,0.588646352291107,-5653.9375,NA,"blanca",2019-06-27 19:55:24,"Slow-Unif"
59,0.618861794471741,-5687.3125,414,"blanca",2019-06-27 19:55:24,"Slow-Unif"
60,0.618861794471741,-5687.3125,NA,"blanca",2019-06-27 20:02:18,"Slow-Unif"
60,0.588646352291107,-5653.9375,421,"blanca",2019-06-27 20:02:18,"Slow-Unif"
61,0.588646352291107,-5653.9375,NA,"blanca",2019-06-27 20:09:19,"Slow-Turn"
61,0.618861794471741,-5687.3125,NA,"blanca",2019-06-27 20:09:19,"Slow-Turn"
61,0.598942160606384,-5533.4375,421,"blanca",2019-06-27 20:09:19,"Slow-Turn"
62,0.598942160606384,-5533.4375,NA,"blanca",2019-06-27 20:16:20,"Unclassified"
62,0.618861794471741,-5687.3125,NA,"blanca",2019-06-27 20:16:20,"Unclassified"
62,0.588646352291107,-5653.9375,427,"blanca",2019-06-27 20:16:20,"Unclassified"
63,0.588646352291107,-5653.9375,417,"blanca",2019-06-27 20:23:27,"Slow-Turn"
64,0.588646352291107,-5653.9375,NA,"blanca",2019-06-27 20:30:24,"Unclassified"
64,0.584890246391296,-5668.5625,420,"blanca",2019-06-27 20:30:24,"Unclassified"
65,0.584890246391296,-5668.5625,NA,"blanca",2019-06-27 20:37:24,"Unclassified"
65,0.598942160606384,-5533.4375,424,"blanca",2019-06-27 20:37:24,"Unclassified"
66,0.598942160606384,-5533.4375,NA,"blanca",2019-06-27 20:44:28,"Slow-Unif"
66,0.504982113838196,-5897.25,425,"blanca",2019-06-27 20:44:28,"Slow-Unif"
67,0.504982113838196,-5897.25,NA,"blanca",2019-06-27 20:51:33,"Slow-Unif"
67,0.465994358062744,-6131.0625,402,"blanca",2019-06-27 20:51:33,"Slow-Unif"
68,0.465994358062744,-6131.0625,NA,"blanca",2019-06-27 20:58:15,"Slow-Unif"
68,0.470110476016998,-5867,423,"blanca",2019-06-27 20:58:15,"Slow-Unif"
69,0.470110476016998,-5867,NA,"blanca",2019-06-27 21:05:18,"Unclassified"
69,0.529234409332275,-5578.0625,NA,"blanca",2019-06-27 21:05:18,"Unclassified"
69,0.548096537590027,-5965.25,NA,"blanca",2019-06-27 21:05:18,"Unclassified"
69,0.494003623723984,-5944.625,NA,"blanca",2019-06-27 21:05:18,"Unclassified"
69,0.494428038597107,-5975.3125,420,"blanca",2019-06-27 21:05:18,"Unclassified"
70,0.494428038597107,-5975.3125,NA,"blanca",2019-06-27 21:12:18,"Exploratory"
70,0.494003623723984,-5944.625,NA,"blanca",2019-06-27 21:12:18,"Exploratory"
70,0.548096537590027,-5965.25,NA,"blanca",2019-06-27 21:12:18,"Exploratory"
70,0.60782378911972,-5562.875,NA,"blanca",2019-06-27 21:12:18,"Exploratory"
70,0.537368416786194,-5588.5,NA,"blanca",2019-06-27 21:12:18,"Exploratory"
70,0.616428971290588,-5477.8125,NA,"blanca",2019-06-27 21:12:18,"Exploratory"
70,0.610735177993774,-5648.4375,NA,"blanca",2019-06-27 21:12:18,"Exploratory"
70,0.616742968559265,-5487.3125,78017,"blanca",2019-06-27 21:12:18,"Exploratory"
71,0.616742968559265,-5487.3125,NA,"blanca",2019-06-28 18:52:35,"Unclassified"
71,0.616639196872711,-5767.4375,398,"blanca",2019-06-28 18:52:35,"Unclassified"
72,0.616639196872711,-5767.4375,NA,"blanca",2019-06-28 18:59:13,"Slow-Unif"
72,0.609702110290527,-5747,437,"blanca",2019-06-28 18:59:13,"Slow-Unif"
73,0.609702110290527,-5747,432,"blanca",2019-06-28 19:06:30,"Slow-Unif"
74,0.609702110290527,-5747,NA,"blanca",2019-06-28 19:13:42,"Slow-Unif"
74,0.616639196872711,-5767.4375,420,"blanca",2019-06-28 19:13:42,"Slow-Unif"
75,0.616639196872711,-5767.4375,NA,"blanca",2019-06-28 19:20:42,"Slow-Unif"
75,0.589959740638733,-5865.5,NA,"blanca",2019-06-28 19:20:42,"Slow-Unif"
75,0.605535984039307,-5847.0625,NA,"blanca",2019-06-28 19:20:42,"Slow-Unif"
75,0.584122657775879,-5833.6875,2099,"blanca",2019-06-28 19:20:42,"Slow-Unif"
76,0.584122657775879,-5833.6875,NA,"blanca",2019-06-28 19:55:41,"Unclassified"
76,0.605535984039307,-5847.0625,NA,"blanca",2019-06-28 19:55:41,"Unclassified"
76,0.589959740638733,-5865.5,392,"blanca",2019-06-28 19:55:41,"Unclassified"
77,0.589959740638733,-5865.5,NA,"blanca",2019-06-28 20:02:13,"Unclassified"
77,0.586502134799957,-5950.625,NA,"blanca",2019-06-28 20:02:13,"Unclassified"
77,0.585411250591278,-5987.25,425,"blanca",2019-06-28 20:02:13,"Unclassified"
78,0.585411250591278,-5987.25,416,"blanca",2019-06-28 20:09:18,"Slow-Unif"
79,0.585411250591278,-5987.25,NA,"blanca",2019-06-28 20:16:14,"Slow-Unif"
79,0.586502134799957,-5950.625,NA,"blanca",2019-06-28 20:16:14,"Slow-Unif"
79,0.577362060546875,-5858,NA,"blanca",2019-06-28 20:16:14,"Slow-Unif"
79,0.575955152511597,-5774.5,1268,"blanca",2019-06-28 20:16:14,"Slow-Unif"
80,0.575955152511597,-5774.5,NA,"blanca",2019-06-28 20:37:22,"Unclassified"
80,0.609702110290527,-5747,NA,"blanca",2019-06-28 20:37:22,"Unclassified"
80,0.618861794471741,-5687.3125,422,"blanca",2019-06-28 20:37:22,"Unclassified"
81,0.618861794471741,-5687.3125,NA,"blanca",2019-06-28 20:44:24,"Unclassified"
81,0.609702110290527,-5747,NA,"blanca",2019-06-28 20:44:24,"Unclassified"
81,0.575955152511597,-5774.5,NA,"blanca",2019-06-28 20:44:24,"Unclassified"
81,0.589417040348053,-5241.4375,NA,"blanca",2019-06-28 20:44:24,"Unclassified"
81,0.61197566986084,-5269.375,NA,"blanca",2019-06-28 20:44:24,"Unclassified"
81,0.65266489982605,-5370.125,NA,"blanca",2019-06-28 20:44:24,"Unclassified"
81,0.633393049240112,-5423.4375,NA,"blanca",2019-06-28 20:44:24,"Unclassified"
81,0.641726553440094,-5284.0625,NA,"blanca",2019-06-28 20:44:24,"Unclassified"
81,0.648858308792114,-5962.625,NA,"blanca",2019-06-28 20:44:24,"Unclassified"
81,0.608584523200989,-5954,NA,"blanca",2019-06-28 20:44:24,"Unclassified"
81,0.585525393486023,-5828.25,447,"blanca",2019-06-28 20:44:24,"Unclassified"
82,0.585525393486023,-5828.25,NA,"blanca",2019-06-28 20:51:51,"Unclassified"
82,0.592903137207031,-6178.25,NA,"blanca",2019-06-28 20:51:51,"Unclassified"
82,0.637635052204132,-6286.75,NA,"blanca",2019-06-28 20:51:51,"Unclassified"
82,0.640490472316742,-6199.75,NA,"blanca",2019-06-28 20:51:51,"Unclassified"
82,0.622335493564606,-6350.5,NA,"blanca",2019-06-28 20:51:51,"Unclassified"
82,0.610647916793823,-6284,NA,"blanca",2019-06-28 20:51:51,"Unclassified"
82,0.568515300750732,-5314.75,NA,"blanca",2019-06-28 20:51:51,"Unclassified"
82,0.569319367408752,-5339.875,NA,"blanca",2019-06-28 20:51:51,"Unclassified"
82,0.619204521179199,-4922.8125,386,"blanca",2019-06-28 20:51:51,"Unclassified"
83,0.619204521179199,-4922.8125,NA,"blanca",2019-06-28 20:58:17,"Unclassified"
83,0.593351364135742,-4628.75,NA,"blanca",2019-06-28 20:58:17,"Unclassified"
83,0.58052521944046,-4152.5,NA,"blanca",2019-06-28 20:58:17,"Unclassified"
83,0.574666321277618,-4173.8125,NA,"blanca",2019-06-28 20:58:17,"Unclassified"
83,0.607280373573303,-5167.0625,NA,"blanca",2019-06-28 20:58:17,"Unclassified"
83,0.599574685096741,-5854.875,NA,"blanca",2019-06-28 20:58:17,"Unclassified"
83,0.598138928413391,-5493.125,NA,"blanca",2019-06-28 20:58:17,"Unclassified"
83,0.612972974777222,-5645.5625,NA,"blanca",2019-06-28 20:58:17,"Unclassified"
83,0.565934121608734,-6089.125,NA,"blanca",2019-06-28 20:58:17,"Unclassified"
83,0.465994358062744,-6131.0625,NA,"blanca",2019-06-28 20:58:17,"Unclassified"
83,0.470110476016998,-5867,NA,"blanca",2019-06-28 20:58:17,"Unclassified"
83,0.513657450675964,-5703.0625,437,"blanca",2019-06-28 20:58:17,"Unclassified"
84,0.513657450675964,-5703.0625,NA,"blanca",2019-06-28 21:05:34,"Unclassified"
84,0.537368416786194,-5588.5,NA,"blanca",2019-06-28 21:05:34,"Unclassified"
84,0.616428971290588,-5477.8125,NA,"blanca",2019-06-28 21:05:34,"Unclassified"
84,0.610735177993774,-5648.4375,NA,"blanca",2019-06-28 21:05:34,"Unclassified"
84,0.629457831382751,-5532.6875,NA,"blanca",2019-06-28 21:05:34,"Unclassified"
84,0.604375958442688,-5784.4375,76295,"blanca",2019-06-28 21:05:34,"Unclassified"
85,0.604375958442688,-5784.4375,NA,"blanca",2019-06-29 18:17:09,"Exploratory"
85,0.604134321212769,-5671.875,427,"blanca",2019-06-29 18:17:09,"Exploratory"
86,0.604134321212769,-5671.875,NA,"blanca",2019-06-29 18:24:16,"Unclassified"
86,0.618882715702057,-5735.6875,NA,"blanca",2019-06-29 18:24:16,"Unclassified"
86,0.610417723655701,-5852.875,422,"blanca",2019-06-29 18:24:16,"Unclassified"
87,0.610417723655701,-5852.875,NA,"blanca",2019-06-29 18:31:18,"Slow-Turn"
87,0.588275134563446,-5897.9375,NA,"blanca",2019-06-29 18:31:18,"Slow-Turn"
87,0.567265868186951,-6068.4375,419,"blanca",2019-06-29 18:31:18,"Slow-Turn"
88,0.567265868186951,-6068.4375,NA,"blanca",2019-06-29 18:38:17,"Slow-Unif"
88,0.588275134563446,-5897.9375,NA,"blanca",2019-06-29 18:38:17,"Slow-Unif"
88,0.584122657775879,-5833.6875,NA,"blanca",2019-06-29 18:38:17,"Slow-Unif"
88,0.605535984039307,-5847.0625,420,"blanca",2019-06-29 18:38:17,"Slow-Unif"
89,0.605535984039307,-5847.0625,NA,"blanca",2019-06-29 18:45:17,"Slow-Turn"
89,0.589959740638733,-5865.5,419,"blanca",2019-06-29 18:45:17,"Slow-Turn"
90,0.589959740638733,-5865.5,NA,"blanca",2019-06-29 18:52:16,"Slow-Unif"
90,0.58694863319397,-5743.3125,431,"blanca",2019-06-29 18:52:16,"Slow-Unif"
91,0.58694863319397,-5743.3125,NA,"blanca",2019-06-29 18:59:27,"Unclassified"
91,0.591291785240173,-5732.75,411,"blanca",2019-06-29 18:59:27,"Unclassified"
92,0.591291785240173,-5732.75,NA,"blanca",2019-06-29 19:06:18,"Slow-Unif"
92,0.583819925785065,-5955.875,461,"blanca",2019-06-29 19:06:18,"Slow-Unif"
93,0.583819925785065,-5955.875,NA,"blanca",2019-06-29 19:13:59,"Slow-Unif"
93,0.593909025192261,-6037.4375,378,"blanca",2019-06-29 19:13:59,"Slow-Unif"
94,0.593909025192261,-6037.4375,NA,"blanca",2019-06-29 19:20:17,"Slow-Unif"
94,0.600160956382751,-6058.8125,NA,"blanca",2019-06-29 19:20:17,"Slow-Unif"
94,0.586823761463165,-5974.1875,456,"blanca",2019-06-29 19:20:17,"Slow-Unif"
95,0.586823761463165,-5974.1875,388,"blanca",2019-06-29 19:27:53,"Slow-Unif"
96,0.586823761463165,-5974.1875,NA,"blanca",2019-06-29 19:34:21,"Slow-Unif"
96,0.596993505954742,-5989,428,"blanca",2019-06-29 19:34:21,"Slow-Unif"
97,0.596993505954742,-5989,NA,"blanca",2019-06-29 19:41:29,"Slow-Unif"
97,0.615758538246155,-5887.3125,411,"blanca",2019-06-29 19:41:29,"Slow-Unif"
98,0.615758538246155,-5887.3125,NA,"blanca",2019-06-29 19:48:20,"Slow-Unif"
98,0.608662843704224,-5770.8125,NA,"blanca",2019-06-29 19:48:20,"Slow-Unif"
98,0.594755411148071,-6033.3125,422,"blanca",2019-06-29 19:48:20,"Slow-Unif"
99,0.594755411148071,-6033.3125,NA,"blanca",2019-06-29 19:55:22,"Unclassified"
99,0.58583676815033,-5935.6875,444,"blanca",2019-06-29 19:55:22,"Unclassified"
100,0.58583676815033,-5935.6875,NA,"blanca",2019-06-29 20:02:46,"Slow-Unif"
100,0.590128421783447,-5931.1875,387,"blanca",2019-06-29 20:02:46,"Slow-Unif"
101,0.590128421783447,-5931.1875,NA,"blanca",2019-06-29 20:09:13,"Slow-Unif"
101,0.588689625263214,-6142.9375,430,"blanca",2019-06-29 20:09:13,"Slow-Unif"
102,0.588689625263214,-6142.9375,NA,"blanca",2019-06-29 20:16:23,"Slow-Unif"
102,0.593909025192261,-6037.4375,NA,"blanca",2019-06-29 20:16:23,"Slow-Unif"
102,0.583819925785065,-5955.875,NA,"blanca",2019-06-29 20:16:23,"Slow-Unif"
102,0.567265868186951,-6068.4375,NA,"blanca",2019-06-29 20:16:23,"Slow-Unif"
102,0.588275134563446,-5897.9375,NA,"blanca",2019-06-29 20:16:23,"Slow-Unif"
102,0.610164403915405,-5821.0625,1263,"blanca",2019-06-29 20:16:23,"Slow-Unif"
103,0.610164403915405,-5821.0625,NA,"blanca",2019-06-29 20:37:26,"Unclassified"
103,0.618882715702057,-5735.6875,NA,"blanca",2019-06-29 20:37:26,"Unclassified"
103,0.62791246175766,-5737.6875,409,"blanca",2019-06-29 20:37:26,"Unclassified"
104,0.62791246175766,-5737.6875,NA,"blanca",2019-06-29 20:44:15,"Slow-Unif"
