"gamma.b","Jun","Sep","Oct","Nov","spline.1","spline.2","spline.3","spline.4","spline.5"
0.364173049632956,-0.0666537848396032,0.163990631839242,-0.297649294247805,-0.455067679425646,0.876059860828788,0.32320579396647,0.66468435871506,-0.325902195484382,0.19745051129771
0.364173049632956,-0.0666537848396032,0.0958695883396832,-0.333450577448077,-0.113588988152277,-0.509669372765823,0.300045189462533,0.66468435871506,-0.0802561538061168,1.32646012972159
0.364173049632956,-0.132926557804625,0.0958695883396832,-0.354708027670114,-0.113588988152277,-0.34496654591105,0.300045189462533,0.642494870732519,-0.123333112779078,0.586228717864059
0.339597912728351,-0.114414050323124,0.0439578884979529,-0.30152204573895,-0.470198505767566,-0.299865972879819,0.465617803149788,0.642494870732519,-0.123333112779078,0.580936231837176
0.324306415500615,-0.114414050323124,0.092627168027666,-0.382614376924887,-0.418877719971296,-0.47600116464357,0.504636863610638,0.642494870732519,0.21598897776566,0.336419198383146
0.329675004621532,-0.114414050323124,0.216958679188956,-0.370311050762377,-0.418877719971296,0.87446930194226,0.38963865590368,0.668356913035716,0.21598897776566,-3.63462856023057
0.329675004621532,-0.114414050323124,0.216958679188956,-0.299521727154917,-0.56378630639514,-1.92748248102191,0.38963865590368,0.590800988684389,0.21598897776566,-1.66442897894836
0.329675004621532,0.0374786120977447,0.216860203095694,-0.334852649614169,-0.356401672586744,0.130867460090192,0.36749275304929,0.56375213825235,-0.235446940525439,1.63758297017825
0.329675004621532,0.0374786120977447,0.216860203095694,-0.350029656493991,-0.203952554846127,0.265968842990221,0.452546466645716,0.56375213825235,-0.235446940525439,1.7251603461807
0.326443125833322,-0.129166149101387,0.0912484930595202,-0.227768774021371,-0.31843535106158,0.424843283718908,0.452546466645716,0.57381517364269,-0.0261827128939371,0.539122781903052
0.326443125833322,-0.0883034361155509,0.120514488965255,-0.231803395755544,-0.257774409954381,-0.449989647092773,0.452546466645716,0.57381517364269,-0.0418306397041346,-0.452090575056582
0.326443125833322,-0.0519676405332788,0.120514488965255,-0.360858600696503,-0.257774409954381,-0.580359387933752,0.455718184417045,0.67879460359549,-0.271923401812096,-0.576389489066287
0.326443125833322,-0.0519676405332788,0.197508832393196,-0.360858600696503,-0.501686418079716,-0.415708932118034,0.455718184417045,0.67879460359549,0.237948071770366,-0.0875869229430926
0.366472025881086,-0.0519676405332788,0.197508832393196,-0.360858600696503,-0.390797581104507,-0.657107458892754,0.207604794265633,0.67879460359549,-0.133678337256428,-0.332496331538505
0.338197777270835,-0.14828786815999,0.151422820985299,-0.360858600696503,-0.422781299333964,-0.279682724015331,0.431050199215232,0.67879460359549,0.00138075188733228,-0.341603252733558
0.338197777270835,-0.161588987368326,0.14944018085951,-0.360858600696503,-0.603301212657188,-0.307061948325029,0.51477923571684,0.561642873274142,0.00138075188733228,-0.0845500042657026
0.338197777270835,-0.0651285959269658,0.212200259044748,-0.332760784046679,-0.337854271102641,-0.48007449903573,0.51477923571684,0.561642873274142,0.00138075188733228,0.921281509381288
0.352006247466926,-0.0668658200979039,0.275510179484245,-0.332760784046679,-0.559228910668698,0.18364324581296,0.514142536270363,0.55604278907271,0.00138075188733228,0.756558172335417
0.352006247466926,-0.0668658200979039,0.275510179484245,-0.332760784046679,-0.173297662846689,0.00859469759695997,0.514142536270363,0.518284877702574,0.00138075188733228,0.15978133964868
0.352006247466926,-0.0668658200979039,0.281561456969921,-0.332760784046679,-0.145074550155495,-0.0940204147952718,0.561716413629172,0.58198134855924,0.051126719941381,-0.876907499017625
0.352006247466926,-0.00572881310729234,0.112247705552709,-0.357607414031356,-0.244654885376748,-1.39116705465178,0.561716413629172,0.58198134855924,0.0556027829879854,0.352148586721659
0.352006247466926,-0.137507400578055,0.112247705552709,-0.357607414031356,-0.708609307464157,0.255849578347511,0.514984434042988,0.58198134855924,0.0556027829879854,0.898775060941034
0.352006247466926,-0.166838201051745,0.112247705552709,-0.357607414031356,-0.708609307464157,0.229614801029198,0.514984434042988,0.598820210398155,-0.0687048878055107,0.898775060941034
0.341102843163099,-0.117022148179989,0.112247705552709,-0.357607414031356,-0.568772070202921,-1.2949737221473,0.514984434042988,0.598820210398155,0.0735594757599715,0.860233398434275
0.328844563420426,-0.079076638757418,0.112247705552709,-0.357607414031356,-0.202292969031204,-1.42043945172384,0.514984434042988,0.584970329944956,-0.00336353874300094,1.27141141649386
0.311394336530503,-0.0987004903472766,0.0602877973113027,-0.332210565817497,-0.35989823697595,0.112396116274863,0.551869152571006,0.584970329944956,0.00175131007562904,1.00465181998493
0.382119388263237,-0.0987004903472766,0.0602877973113027,-0.332210565817497,-0.35989823697595,-0.176859455113777,0.551869152571006,0.580442770767006,0.10099307026248,0.904588289093727
0.382119388263237,-0.0987004903472766,-0.0652819412294957,-0.332210565817497,-0.606656037107986,0.157941228313825,0.426687634937396,0.648011569572593,-0.0767280326690567,0.904588289093727
0.382119388263237,-0.0987004903472766,-0.0972786394180912,-0.336884708137206,-0.285770617518519,0.226255808304517,0.428585725618457,0.626374568358044,-0.0767280326690567,1.31759095329376
0.382119388263237,-0.0987004903472766,0.351134570315462,-0.336884708137206,-0.276130617433172,-0.419147309265578,0.316274138857542,0.626374568358044,-0.184738627914344,-0.0914968118997865
0.361938815321338,-0.0671923574620664,0.345945379510504,-0.254827652818478,-0.326849693432395,-0.259107597824664,0.282154116608133,0.626374568358044,-0.184738627914344,0.812346969917918
0.361938815321338,-0.0671923574620664,0.197479383647424,-0.254827652818478,-0.771839815215152,0.00971980183337506,0.282154116608133,0.641679207990857,-0.144745673751463,1.04089209146382
0.324931459282089,-0.0671923574620664,0.180431003193353,-0.254827652818478,-0.703513259533737,0.266621902631118,0.339145543627372,0.641679207990857,-0.238225562078882,-0.132387275620793
0.324931459282089,-0.0212561358326852,0.180431003193353,-0.254827652818478,-0.50493386399461,-1.69134069930344,0.309905156391604,0.677656753348166,-0.114740751241338,0.608757903823199
0.359524075397786,-0.0793991760678395,0.20581470988689,-0.254827652818478,0.0407010592520791,-0.947351375548648,0.309905156391604,0.590465069386157,-0.114740751241338,0.760485601751635
0.359524075397786,-0.0775433344861298,0.279049231787194,-0.21115992639023,0.131215778528768,-0.305779801472569,0.309905156391604,0.490650851778666,-0.223127420688983,1.33966071882801
0.360245841987927,0.10230836303888,0.279049231787194,-0.21115992639023,-0.470931020611842,-0.831050954270656,0.321714761495521,0.58679438697731,-0.348930073319938,-0.112277872208004
0.359636260396365,-0.101653660587202,0.279049231787194,-0.18640034528724,0.0199544261210221,-0.367101790616769,0.328360788399285,0.58679438697731,-0.508070578123447,-0.0552354499692666
0.30706520813008,-0.0602502714006035,0.294707261980493,-0.18640034528724,-0.432368236896526,-1.01201476799372,0.328360788399285,0.659203066803495,-0.249041946465154,-1.48336770560077
0.348742209993798,0.000405433322136245,0.288325139647331,-0.18640034528724,-0.164442732697297,-0.328945695655901,0.328360788399285,0.523431576263139,-0.0858296835329423,0.168780753552484
0.348742209993798,0.000405433322136245,0.302351388684456,-0.247488613699518,-0.173780808853861,-0.328945695655901,0.318970494732192,0.537935261089335,-0.0889107758877839,0.168780753552484
0.354517144793209,-0.0768903854863523,0.24439586766528,-0.247488613699518,-0.173780808853861,-0.0499038511892003,0.318970494732192,0.537935261089335,-0.0706445107003714,0.611023803730998
0.337186395180907,-0.0768903854863523,0.250031559658218,-0.247488613699518,-0.173780808853861,0.424556975229162,0.476202286305768,0.537935261089335,-0.00897622099146644,1.01745143074127
0.348982711069838,-0.0768903854863523,0.14936328395268,-0.247488613699518,-0.173780808853861,0.351084180525023,0.476202286305768,0.549477579734268,-0.00897622099146644,0.773910938925612
0.348982711069838,-0.0768903854863523,0.182077704044041,-0.247488613699518,-0.428449722332824,0.0513029208169162,0.42615780531515,0.489424574688057,-0.0277353180805261,-0.413488014484253
0.348982711069838,-0.0768903854863523,0.310297483135928,-0.315561895531557,-0.0224479698109817,-0.720711389999387,0.725703748051008,0.416691343449967,0.117737415619191,-0.413488014484253
0.311021532494195,-0.0768903854863523,0.241405614512023,-0.315561895531557,-0.191231399238985,-2.25531122498263,0.652044036277501,0.538075753893683,0.0800519651500468,-0.45065218619952
0.311021532494195,-0.0944054283762155,0.241405614512023,-0.334084069349758,-0.251748002599869,-2.25531122498263,0.652044036277501,0.540548065547811,0.224157339776862,0.85629297255123
0.311021532494195,-0.0979560425367011,0.0671437202254127,-0.34265426236014,-0.292372624156941,-3.95206269309904,0.761478801784968,0.535635287837105,0.0217074431246107,1.13712130587133
0.311021532494195,-0.0979560425367011,0.227538095926848,-0.34265426236014,-0.473115216335226,-0.394793197839069,0.749228287083959,0.535635287837105,0.0357458996586462,0.77334039283501
0.311021532494195,-0.15643798628373,0.160503306146693,-0.34265426236014,-0.315437972359304,-0.0228551081852193,0.537966209664872,0.608719560653882,0.029923020885322,0.148509923834857
0.331644249198579,-0.100658556665461,0.160503306146693,-0.360755597001828,-0.533343658316825,-1.37352576872848,0.653061960140174,0.608719560653882,0.159319628588851,-1.61280194751402
0.331644249198579,-0.183585610506292,0.160503306146693,-0.42248524126406,-0.533343658316825,-1.37352576872848,0.653061960140174,0.6245810575187,0.37812028508633,-0.596037135994491
0.327248318054334,-0.204046322694215,0.0991112638963203,-0.42248524126406,-0.532925563305561,0.731040641874527,0.521985244812375,0.6245810575187,0.37812028508633,-2.78781986515919
0.327248318054334,-0.204046322694215,0.164388391072844,-0.42248524126406,-0.31758975356346,-0.0368598435311718,0.581638904722338,0.6245810575187,0.208867355459366,-2.78781986515919
0.327248318054334,-0.223786933100949,0.164388391072844,-0.42248524126406,-0.31758975356346,0.291458179591675,0.581638904722338,0.622668177877532,0.452299928315911,-1.77028929558532
0.327248318054334,-0.223786933100949,0.0394276524660926,-0.42248524126406,-0.31758975356346,-0.103592975088875,0.543007253590902,0.671162157795372,0.413926898012865,0.508899022918699
0.327248318054334,-0.203202261948193,0.103576999134366,-0.42248524126406,-0.591995435580556,0.490491026220364,0.52757941269402,0.616789899264442,0.335114714060906,-0.487395711196082
0.319404410387941,-0.185687048207204,0.103576999134366,-0.426956527394197,-0.591995435580556,0.345896740233977,0.496871755775926,0.662461467167342,0.108984511834565,0.112860297691582
0.319404410387941,-0.084064538576807,0.295206391322408,-0.404529277903914,-0.306737623806056,-0.95711837883621,0.496871755775926,0.662461467167342,-0.0658020819304553,0.442604943854308
0.319404410387941,-0.127948691006917,0.231749446527083,-0.404529277903914,-0.324737721285727,-0.88463563080925,0.496871755775926,0.653224021905081,-0.0658020819304553,0.792604257748967
0.319404410387941,-0.127948691006917,0.207286865240876,-0.424891801148608,-0.386048478423562,-0.403356290027048,0.703811151106773,0.581466514348032,0.190864233765747,-0.00277271470935819
0.319404410387941,-0.127948691006917,0.0410084347240443,-0.442125754889987,-0.386048478423562,-0.477168714860934,0.675129838651908,0.581466514348032,0.190864233765747,0.286454764870501
0.319404410387941,-0.127948691006917,0.212079383921791,-0.442125754889987,-0.277600088901762,-0.127820377052311,0.675129838651908,0.581466514348032,0.102339321165341,1.62288374132527
0.319404410387941,-0.127948691006917,-0.0887860429706236,-0.442125754889987,-0.264037314103861,-0.201876880741227,0.675129838651908,0.581466514348032,0.259297903417606,0.691373395780607
0.319404410387941,-0.215571698812003,-0.0219610474072581,-0.442125754889987,-0.0402539483038151,0.188189617171403,0.775645924607222,0.54780131679585,0.214778805663805,1.11582643829802
0.319404410387941,-0.215571698812003,-0.0219610474072581,-0.419399608991064,-0.585634140181299,0.0913539886469805,0.731601636685362,0.581790024983676,0.177043585153292,0.544771993277169
0.324517952956811,-0.127647922267373,0.0130084799369613,-0.443556344618976,-0.56782196820708,0.97177075666793,0.62296406935521,0.581790024983676,0.177043585153292,0.0258381940895167
0.324517952956811,-0.131545232059601,0.0130084799369613,-0.443556344618976,-0.56782196820708,-1.32735671573367,0.590885579251615,0.648587178961353,0.152452191151674,0.847057679039933
0.320277705372863,-0.131545232059601,0.0634678462985719,-0.417415796632833,-0.369645108492058,0.353094734437283,0.590885579251615,0.648587178961353,0.152452191151674,-0.664068671222269
0.362305297519632,-0.131545232059601,0.0504694414790536,-0.417415796632833,-0.595378125901278,-0.582866975479309,0.484110987527227,0.648587178961353,0.269677550415504,0.63187066405131
0.362305297519632,-0.225328961443323,0.0504694414790536,-0.417415796632833,-0.591083346283939,-0.344384672772621,0.584730658508768,0.648587178961353,0.162700305925678,0.747391572408885
0.362305297519632,-0.225328961443323,0.0504694414790536,-0.417415796632833,-0.120730754476916,0.520836223242323,0.603056190503692,0.661428328543881,0.162700305925678,-0.462796331941574
0.371289138406136,-0.202535773171279,0.081297480477933,-0.399700967029623,-0.592904759733882,-0.361142207310085,0.540005377857877,0.661428328543881,0.162700305925678,0.0784256635006002
0.344168387077369,-0.213095372575502,0.151012479211185,-0.449177331144876,-0.179126301128361,-0.318577456870598,0.433276981921797,0.669467994208427,0.121039883792396,0.978136364766904
0.344168387077369,-0.100292473854664,0.117504752986115,-0.366442953532516,-0.538457691483144,-0.258210012899262,0.433276981921797,0.559020053070018,-0.0641196523094592,1.50322323311171
0.319995153046765,-0.100292473854664,0.117504752986115,-0.239858083886049,-0.519228215701822,0.525424740649278,0.45911745991644,0.559020053070018,-0.060778927174401,1.4395231548469
0.329215826935687,-0.100292473854664,0.181220096209999,-0.239858083886049,-0.429369284259099,-1.35552505962599,0.45911745991644,0.559020053070018,-0.372076736972672,0.256495183543811
0.334991132634312,0.0436213641099826,0.451157787279207,-0.239858083886049,-0.0150368537986092,-0.347008104296884,0.229762476092135,0.576219345825704,-0.14751436801162,0.839359666919844
0.37482205315362,0.0436213641099826,0.302258058823627,-0.294413393403358,-0.342493862123173,-0.549282959639577,0.233809129885329,0.526207807553911,0.172880886006165,0.839359666919844
0.326587958637246,-0.0658236600553423,0.332309320475888,-0.294413393403358,-0.225821051467154,0.284936097380223,0.336366970130173,0.526207807553911,0.0997450240887661,-1.99441989143328
0.326587958637246,-0.0658236600553423,0.332309320475888,-0.191476517466783,-0.225821051467154,-0.24648891319569,0.460409200369311,0.485357222599888,0.0997450240887661,0.120308292890476
0.326587958637246,-0.0626987390780627,0.332309320475888,-0.191476517466783,-0.225821051467154,-0.24648891319569,0.425648679180001,0.459187722961398,0.0887378835352097,-1.07410017719907
0.34381224844008,0.00431173468457616,0.298015385912713,-0.253998952515378,-0.161859150929321,0.412230044626148,0.528683077023295,0.434597976539263,0.0627000402426306,-0.971519374148413
0.34381224844008,0.00431173468457616,0.359382522781361,-0.253998952515378,-0.213553784531485,-0.945542624709679,0.546391572305863,0.434597976539263,0.072704294999126,-0.045037116552196
0.337702336445071,0.00431173468457616,0.223748768703062,-0.277541321067094,-0.213402143702786,-1.59920880161274,0.550458776080911,0.471214917521903,0.12491990504786,-0.51727070831643
0.360772404124581,0.00431173468457616,0.230042893532645,-0.277541321067094,-0.213402143702786,-0.792554073292314,0.364514992307802,0.471214917521903,0.0997631116304505,0.253731504199602
0.360772404124581,0.00431173468457616,0.230042893532645,-0.218520907911427,-0.213402143702786,0.585939659433887,0.364514992307802,0.471214917521903,-0.215502600441691,0.897086081561208
0.360772404124581,0.00431173468457616,0.324408860551175,-0.234262088237285,0.0550541133620405,0.822960532782116,0.364514992307802,0.548936523577177,-0.27418264667504,1.24089775278749
0.365146454427012,-0.0210943046586394,0.139062632760014,-0.234262088237285,0.0776171882171743,0.822960532782116,0.358773019272765,0.548936523577177,-0.29251727201045,1.24089775278749
0.365146454427012,-0.0815639852640956,0.143828148324955,-0.220043953501574,0.0213174747536519,-0.755310418946221,0.306439364902606,0.562455829429419,-0.194151032064114,0.0511987311770622
0.365146454427012,-0.0898912751909151,0.126240992965158,-0.200105505825906,-0.170516580319907,-1.21479433924008,0.295548380972748,0.562455829429419,-0.19605726487935,-0.202536818175069
0.365146454427012,-0.0404090491683959,0.34902142416684,-0.211132051928855,-0.359679324808475,-0.928640998877138,0.299984213980777,0.572617911301532,-0.151231387443845,-0.777771399029955
0.365146454427012,-0.0404090491683959,0.139109935355354,-0.254569401492319,-0.216252468177061,0.815455340733268,0.306017269534921,0.572617911301532,0.0863086595665623,-1.25234813287338
0.365146454427012,-0.0404090491683959,0.0886861791834049,-0.281336165492377,-0.539993818546589,-1.03148098827854,0.413242296446977,0.572617911301532,0.0495172729250003,-1.50193786793338
0.347896699913398,-0.0349214101770698,0.212727044592593,-0.281336165492377,-0.539993818546589,0.361919404379539,0.32504394230519,0.572617911301532,0.0495172729250003,0.5467023866489
0.347896699913398,-0.0330216015551044,0.207040488603506,-0.281336165492377,-0.108714683423694,-0.241648284136802,0.313546090285224,0.572617911301532,-0.085851053800438,0.477062730072572
0.347896699913398,0.00878647867573512,0.190037531987745,-0.252226492127358,-0.387364107207339,0.0128394966940208,0.411898294804548,0.566110579097623,-0.309986967034642,0.761049243947997
0.347896699913398,0.00878647867573512,0.190037531987745,-0.252226492127358,-0.146563949831705,-0.377368650562614,0.411898294804548,0.496840804313289,-0.309986967034642,1.41518583633056
0.339073089839511,-0.0343090078888266,0.190037531987745,-0.252226492127358,-0.226893418864291,-0.4448666988644,0.411898294804548,0.662056061635704,-0.499021945963618,0.46138066067411
0.339073089839511,-0.0343090078888266,0.175300175300781,-0.252226492127358,-0.391060760896597,-0.343564268923849,0.332454697080818,0.662056061635704,-0.304415264446292,1.32762515582195
0.329305709925101,-0.0343090078888266,0.175300175300781,-0.32954140998698,-0.0580460157477667,0.113022362044528,0.332454697080818,0.662056061635704,-0.105835612723608,0.434933258151212
0.346004320544743,-0.0495724612243278,0.169232409447413,-0.346831348508551,-0.332018499798085,0.854463985678256,0.332454697080818,0.662056061635704,-0.105835612723608,0.51793264087806
0.400172428929799,-0.132841017432678,0.169232409447413,-0.346831348508551,-0.241469064378123,0.854463985678256,0.476238957062294,0.653755879063138,-0.105835612723608,-0.619672466115519
0.365002727698155,-0.132841017432678,0.074442174774576,-0.3857673923885,-0.413064505136516,-0.902809657995142,0.47258255634543,0.653755879063138,-0.0640717844711657,0.666988569521853
0.365002727698155,-0.134085471751335,0.233787095709685,-0.426317963183812,-0.413064505136516,0.535688694705702,0.47258255634543,0.669030312924625,0.0589319546008442,0.798681995040313
0.336645576850132,-0.134085471751335,-0.0741402431624197,-0.426317963183812,-0.413064505136516,0.711558957024924,0.47258255634543,0.669030312924625,0.0133715251693462,-0.594834284507162
0.336645576850132,-0.135459418557751,0.00274965411515904,-0.426317963183812,-0.413064505136516,-0.0501356250844154,0.454904430071754,0.669030312924625,0.0281992947217037,1.20430524647287
0.336645576850132,-0.135459418557751,0.111211415473353,-0.426317963183812,-0.413064505136516,-0.502641829080433,0.454904430071754,0.585222930005731,0.0611807400826324,0.389018513332629
0.336645576850132,-0.182761936015616,0.172688390384409,-0.32887347481954,-0.413064505136516,0.129451991151533,0.610957744429749,0.527736397749724,0.166993983136486,0.114043929591351
0.336645576850132,-0.163093599104489,0.172688390384409,-0.32887347481954,-0.237461231951546,-0.365298059047685,0.610957744429749,0.527736397749724,0.101349722757,1.24049817216633
0.336017251856246,-0.163093599104489,0.189686311222594,-0.404229929408013,-0.129169906116966,0.519841538182906,0.610957744429749,0.600534188035855,0.101349722757,-0.905817914427682
0.336017251856246,-0.129197456417772,0.345451594912428,-0.404229929408013,-0.678461792576071,-1.09058581942275,0.610957744429749,0.549580311715582,0.101349722757,-0.905817914427682
0.336017251856246,-0.129197456417772,0.345451594912428,-0.404229929408013,-0.0610757539048229,-0.0849374722461422,0.632658784408984,0.549580311715582,0.101349722757,-0.110754294879227
0.336017251856246,-0.129197456417772,-0.0105838393094205,-0.404229929408013,-0.249960730480905,-2.25244013983805,0.758030125373905,0.549580311715582,0.263770823460068,-1.3778089912836
0.336017251856246,-0.171474281521681,-0.0651271069888213,-0.404229929408013,-0.330834185029324,-1.16229249043439,0.69286492386919,0.562891496914418,0.352859073504801,-4.40539279885073
0.336017251856246,-0.171474281521681,-0.0651271069888213,-0.404229929408013,-0.330834185029324,-0.236287109810416,0.640980804772978,0.612660705005729,0.352859073504801,-1.98970996912052
0.358760917981707,-0.171474281521681,-0.138013233104739,-0.41837601169753,-0.502242443268131,0.729962102556113,0.565079118768614,0.612660705005729,0.361171332350928,-2.03501994060301
0.326205578147054,-0.171474281521681,0.163142713252436,-0.427632105274081,-0.691820192290414,0.0176217493829096,0.645378126707789,0.612660705005729,0.361171332350928,-1.6538267552149
0.362077421791472,-0.220284751346501,-0.00471250552220284,-0.431301414075262,-0.308037210721466,0.0176217493829096,0.645378126707789,0.620122132251018,0.361171332350928,0.0375626514670879
0.362077421791472,-0.205450980886984,0.0449528012191689,-0.460395854891233,-0.344341498566735,0.0176217493829096,0.533711138987844,0.658155803136507,0.255465181265022,0.386927939137022
0.362077421791472,-0.23134532762708,0.210752840153854,-0.460395854891233,-0.444348333054166,0.245713448663686,0.533711138987844,0.649066066496053,-0.103809621068653,1.41295313916686
0.362077421791472,-0.172079586782659,0.0683223452651685,-0.460395854891233,-0.444348333054166,-1.17168805224404,0.705352861123089,0.634427129650468,-0.042881902959202,0.405150819058109
0.362077421791472,-0.172079586782659,0.110398761159722,-0.423166079649656,-0.444348333054166,-0.527278995980065,0.705352861123089,0.550140232323648,0.0234792598290326,-0.0712488822168225
0.362077421791472,-0.201362021649423,0.110398761159722,-0.423166079649656,-0.444348333054166,-0.854850128037412,0.746207415234227,0.550140232323648,0.0234792598290326,1.17829399856324
0.362077421791472,-0.201362021649423,0.108093873248417,-0.423166079649656,-0.444348333054166,0.697676488174569,0.656251409152453,0.560369945490712,0.0234792598290326,1.21036349716647
