"seg.id","dist2rd","slope","ndvi","dt","id","date","state","lunar"
9545,16.3183651889724,0.344810437676674,0.42535252050371,NA,"tm15","2015-07-22 21:14:00","Transit",0.409468272043285
9545,13.4477528911377,0.531623794101752,0.452372415608618,300,"tm15","2015-07-22 21:14:00","Transit",0.409468272043285
9546,13.4477528911377,0.531623794101752,0.452372415608618,NA,"tm15","2015-07-22 21:19:00","Transit",0.409468272043285
9546,6.6756570377353,0.325676799028748,0.454294452406123,NA,"tm15","2015-07-22 21:19:00","Transit",0.409468272043285
9546,2.34482414868132,1.35660906039602,0.441119759881485,300,"tm15","2015-07-22 21:19:00","Transit",0.409468272043285
9555,1.87355406662507,1.51003703135158,0.431618580203675,NA,"tm15","2015-07-22 22:02:00","Transit",0.409468272043285
9555,9.92495695532061,0.971403835226374,0.435499605939292,NA,"tm15","2015-07-22 22:02:00","Transit",0.409468272043285
9555,0.647475267577146,1.50885230181674,0.437430584018592,NA,"tm15","2015-07-22 22:02:00","Transit",0.409468272043285
9555,0.436432683824088,1.94605616300927,0.441527228297586,360,"tm15","2015-07-22 22:02:00","Transit",0.409468272043285
9556,0.436432683824088,1.94605616300927,0.441527228297586,NA,"tm15","2015-07-22 22:08:00","Transit",0.409468272043285
9556,13.0449598649913,1.54289404815133,0.445505754866641,180,"tm15","2015-07-22 22:08:00","Transit",0.409468272043285
9557,13.0449598649913,1.54289404815133,0.445505754866641,NA,"tm15","2015-07-22 22:11:00","Transit",0.409468272043285
9557,2.34482414868132,1.35660906039602,0.441119759881485,NA,"tm15","2015-07-22 22:11:00","Transit",0.409468272043285
9557,6.6756570377353,0.325676799028748,0.454294452406123,NA,"tm15","2015-07-22 22:11:00","Transit",0.409468272043285
9557,13.4477528911377,0.531623794101752,0.452372415608618,NA,"tm15","2015-07-22 22:11:00","Transit",0.409468272043285
9557,16.3183651889724,0.344810437676674,0.42535252050371,NA,"tm15","2015-07-22 22:11:00","Transit",0.409468272043285
9557,2.36819838634668,0.875114160507347,0.403986216000001,NA,"tm15","2015-07-22 22:11:00","Transit",0.409468272043285
9557,2.89347327675222,2.96720977083968,0.432981076656697,300,"tm15","2015-07-22 22:11:00","Transit",0.409468272043285
9757,2.89347327675222,2.96720977083968,0.432981076656697,NA,"tm15","2015-07-23 18:34:00","Transit",0.515348107563037
9757,18.5278707393353,3.27966262659183,0.415681629978755,NA,"tm15","2015-07-23 18:34:00","Transit",0.515348107563037
9757,4.42224332445781,1.64952225239179,0.36068988676306,NA,"tm15","2015-07-23 18:34:00","Transit",0.515348107563037
9757,0,1.05543364187213,0.353887127820803,NA,"tm15","2015-07-23 18:34:00","Transit",0.515348107563037
9757,0.745766303356564,1.34970416718813,0.430372231525864,NA,"tm15","2015-07-23 18:34:00","Transit",0.515348107563037
9757,4.89779322990044,1.85058873556202,0.470474643038007,360,"tm15","2015-07-23 18:34:00","Transit",0.515348107563037
9758,4.89779322990044,1.85058873556202,0.470474643038007,NA,"tm15","2015-07-23 18:40:00","Transit",0.515348107563037
9758,17.6602197536489,3.28093703602502,0.460453262441653,NA,"tm15","2015-07-23 18:40:00","Transit",0.515348107563037
9758,26.7136754314028,3.42457938293211,0.4497520009249,NA,"tm15","2015-07-23 18:40:00","Transit",0.515348107563037
