"seg.id","evi","dt","id","date","state"
18,0.509629686842895,387,"emanuel",2019-05-21 20:03:01,"Exploratory"
19,0.509629686842895,NA,"emanuel",2019-05-21 20:09:28,"Slow-Unif"
19,0.389733029965486,NA,"emanuel",2019-05-21 20:09:28,"Slow-Unif"
19,0.780944862900649,NA,"emanuel",2019-05-21 20:09:28,"Slow-Unif"
19,0.710392691796792,NA,"emanuel",2019-05-21 20:09:28,"Slow-Unif"
19,0.85283027555968,NA,"emanuel",2019-05-21 20:09:28,"Slow-Unif"
19,1.07159360024759,78437,"emanuel",2019-05-21 20:09:28,"Slow-Unif"
20,1.07159360024759,NA,"emanuel",2019-05-22 17:56:45,"Unclassified"
20,1.31831031373845,NA,"emanuel",2019-05-22 17:56:45,"Unclassified"
20,1.53136345733074,NA,"emanuel",2019-05-22 17:56:45,"Unclassified"
20,1.26216608820162,NA,"emanuel",2019-05-22 17:56:45,"Unclassified"
20,1.37200264258827,NA,"emanuel",2019-05-22 17:56:45,"Unclassified"
20,1.45896677822966,NA,"emanuel",2019-05-22 17:56:45,"Unclassified"
20,1.49319565086091,NA,"emanuel",2019-05-22 17:56:45,"Unclassified"
20,1.83126642902655,NA,"emanuel",2019-05-22 17:56:45,"Unclassified"
20,1.9376197209869,NA,"emanuel",2019-05-22 17:56:45,"Unclassified"
20,1.62639095060843,NA,"emanuel",2019-05-22 17:56:45,"Unclassified"
20,1.41040270119183,1266,"emanuel",2019-05-22 17:56:45,"Unclassified"
21,1.41040270119183,NA,"emanuel",2019-05-22 18:17:51,"Exploratory"
21,1.66030287961199,433,"emanuel",2019-05-22 18:17:51,"Exploratory"
22,1.66030287961199,NA,"emanuel",2019-05-22 18:25:04,"Slow-Unif"
22,1.59618102709225,NA,"emanuel",2019-05-22 18:25:04,"Slow-Unif"
22,1.73991392309093,NA,"emanuel",2019-05-22 18:25:04,"Slow-Unif"
22,1.53723990393597,NA,"emanuel",2019-05-22 18:25:04,"Slow-Unif"
22,1.66852782654044,381,"emanuel",2019-05-22 18:25:04,"Slow-Unif"
23,1.66852782654044,NA,"emanuel",2019-05-22 18:31:25,"Unclassified"
23,1.79994044827712,NA,"emanuel",2019-05-22 18:31:25,"Unclassified"
23,1.3181367741128,NA,"emanuel",2019-05-22 18:31:25,"Unclassified"
23,1.56670994593439,NA,"emanuel",2019-05-22 18:31:25,"Unclassified"
23,1.42086703670283,NA,"emanuel",2019-05-22 18:31:25,"Unclassified"
23,1.70746409141249,NA,"emanuel",2019-05-22 18:31:25,"Unclassified"
23,1.43476787246555,NA,"emanuel",2019-05-22 18:31:25,"Unclassified"
23,1.36175445223977,NA,"emanuel",2019-05-22 18:31:25,"Unclassified"
23,1.72966365442356,NA,"emanuel",2019-05-22 18:31:25,"Unclassified"
23,1.65313267951011,NA,"emanuel",2019-05-22 18:31:25,"Unclassified"
23,1.5136291624121,NA,"emanuel",2019-05-22 18:31:25,"Unclassified"
23,1.68504318744176,1251,"emanuel",2019-05-22 18:31:25,"Unclassified"
24,1.68504318744176,NA,"emanuel",2019-05-22 18:52:16,"Exploratory"
24,1.88690458391851,NA,"emanuel",2019-05-22 18:52:16,"Exploratory"
24,1.13088595929291,NA,"emanuel",2019-05-22 18:52:16,"Exploratory"
24,0.390255727161318,NA,"emanuel",2019-05-22 18:52:16,"Exploratory"
24,0.105299245409748,427,"emanuel",2019-05-22 18:52:16,"Exploratory"
25,0.105299245409748,NA,"emanuel",2019-05-22 18:59:23,"Exploratory"
25,0.00782349250307043,NA,"emanuel",2019-05-22 18:59:23,"Exploratory"
25,0.344473479931133,NA,"emanuel",2019-05-22 18:59:23,"Exploratory"
25,0.918427214897481,425,"emanuel",2019-05-22 18:59:23,"Exploratory"
26,0.918427214897481,NA,"emanuel",2019-05-22 19:06:28,"Exploratory"
26,0.735428640485837,429,"emanuel",2019-05-22 19:06:28,"Exploratory"
27,0.735428640485837,NA,"emanuel",2019-05-22 19:13:37,"Slow-Unif"
27,1.06337540785546,410,"emanuel",2019-05-22 19:13:37,"Slow-Unif"
28,1.06337540785546,NA,"emanuel",2019-05-22 19:20:27,"Unclassified"
28,0.735428640485837,NA,"emanuel",2019-05-22 19:20:27,"Unclassified"
28,0.400892043558816,451,"emanuel",2019-05-22 19:20:27,"Unclassified"
29,0.400892043558816,NA,"emanuel",2019-05-22 19:27:58,"Unclassified"
29,0.733556075183869,NA,"emanuel",2019-05-22 19:27:58,"Unclassified"
29,0.138933199264432,426,"emanuel",2019-05-22 19:27:58,"Unclassified"
30,0.138933199264432,NA,"emanuel",2019-05-22 19:35:04,"Slow-Unif"
30,0.733556075183869,NA,"emanuel",2019-05-22 19:35:04,"Slow-Unif"
30,0.400892043558816,NA,"emanuel",2019-05-22 19:35:04,"Slow-Unif"
30,0.735428640485837,2095,"emanuel",2019-05-22 19:35:04,"Slow-Unif"
31,0.735428640485837,NA,"emanuel",2019-05-22 20:09:59,"Unclassified"
31,0.400892043558816,404,"emanuel",2019-05-22 20:09:59,"Unclassified"
32,0.400892043558816,NA,"emanuel",2019-05-22 20:16:43,"Slow-Turn"
32,0.735428640485837,NA,"emanuel",2019-05-22 20:16:43,"Slow-Turn"
32,1.06337540785546,441,"emanuel",2019-05-22 20:16:43,"Slow-Turn"
33,1.06337540785546,1680,"emanuel",2019-05-22 20:24:04,"Unclassified"
34,1.06337540785546,NA,"emanuel",2019-05-22 20:52:04,"Unclassified"
34,1.29527526654161,NA,"emanuel",2019-05-22 20:52:04,"Unclassified"
34,1.14773489037288,NA,"emanuel",2019-05-22 20:52:04,"Unclassified"
34,1.45308617498669,NA,"emanuel",2019-05-22 20:52:04,"Unclassified"
34,1.12955063941887,NA,"emanuel",2019-05-22 20:52:04,"Unclassified"
34,1.13647299999548,NA,"emanuel",2019-05-22 20:52:04,"Unclassified"
34,1.24419070829406,NA,"emanuel",2019-05-22 20:52:04,"Unclassified"
34,1.26116797556426,NA,"emanuel",2019-05-22 20:52:04,"Unclassified"
34,1.6732726285209,NA,"emanuel",2019-05-22 20:52:04,"Unclassified"
