"seg.id","dist2rd","elev","ndvi","dt","id","date","lunar"
1339,8.53222179412842,94.163335910339,0.804607271827848,NA,"tm2",2014-11-10 21:17:00,0.864973702904205
1339,3.25444436073303,95.8008191491568,0.780024147427399,NA,"tm2",2014-11-10 21:17:00,0.864973702904205
1339,27.953332901001,94.98364921172,0.852144131583924,NA,"tm2",2014-11-10 21:17:00,0.864973702904205
1339,30.656665802002,95.0000059586343,0.825925958135765,300,"tm2",2014-11-10 21:17:00,0.864973702904205
1340,30.656665802002,95.0000059586343,0.825925958135765,NA,"tm2",2014-11-10 21:22:00,0.864973702904205
1340,32.5,94.9492307307779,0.824406690541474,6240,"tm2",2014-11-10 21:22:00,0.864973702904205
1341,32.5,94.9492307307779,0.824406690541474,NA,"tm2",2014-11-10 23:06:00,0.864973702904205
1341,62.4766654968262,94.1118202034984,0.831771365810124,300,"tm2",2014-11-10 23:06:00,0.864973702904205
1342,62.4766654968262,94.1118202034984,0.831771365810124,NA,"tm2",2014-11-10 23:11:00,0.864973702904205
1342,62.3800010681152,94.8307516171549,0.830518607036687,300,"tm2",2014-11-10 23:11:00,0.864973702904205
1343,62.3800010681152,94.8307516171549,0.830518607036687,300,"tm2",2014-11-10 23:16:00,0.864973702904205
1344,62.3800010681152,94.8307516171549,0.830518607036687,NA,"tm2",2014-11-10 23:21:00,0.864973702904205
1344,62.4766654968262,94.1118202034984,0.831771365810124,NA,"tm2",2014-11-10 23:21:00,0.864973702904205
1344,92.3988876342773,94,0.841753952896764,300,"tm2",2014-11-10 23:21:00,0.864973702904205
1345,92.3988876342773,94,0.841753952896764,540,"tm2",2014-11-10 23:26:00,0.864973702904205
1346,92.3988876342773,94,0.841753952896764,300,"tm2",2014-11-10 23:35:00,0.864973702904205
1347,92.3988876342773,94,0.841753952896764,300,"tm2",2014-11-10 23:40:00,0.864973702904205
1348,92.3988876342773,94,0.841753952896764,NA,"tm2",2014-11-10 23:45:00,0.864973702904205
1348,92.2988891601562,94.7993849942558,0.829053118797812,NA,"tm2",2014-11-10 23:45:00,0.864973702904205
1348,62.3800010681152,94.8307516171549,0.830518607036687,300,"tm2",2014-11-10 23:45:00,0.864973702904205
1349,62.3800010681152,94.8307516171549,0.830518607036687,NA,"tm2",2014-11-10 23:50:00,0.864973702904205
1349,92.2988891601562,94.7993849942558,0.829053118797812,300,"tm2",2014-11-10 23:50:00,0.864973702904205
1350,92.2988891601562,94.7993849942558,0.829053118797812,NA,"tm2",2014-11-10 23:55:00,0.864973702904205
1350,90.3433303833008,95.7138290910499,0.822351616974273,NA,"tm2",2014-11-10 23:55:00,0.864973702904205
1350,60.7366676330566,95.0048507785918,0.820062808127514,660,"tm2",2014-11-10 23:55:00,0.864973702904205
1351,60.7366676330566,95.0048507785918,0.820062808127514,NA,"tm2",2014-11-11 00:06:00,0.784576880264278
1351,90.3433303833008,95.7138290910499,0.822351616974273,NA,"tm2",2014-11-11 00:06:00,0.784576880264278
1351,76.2233352661133,96.843836583454,0.827130693750758,480,"tm2",2014-11-11 00:06:00,0.784576880264278
1352,76.2233352661133,96.843836583454,0.827130693750758,NA,"tm2",2014-11-11 00:14:00,0.784576880264278
1352,55.2777786254883,95.6564245590791,0.799525066592683,NA,"tm2",2014-11-11 00:14:00,0.784576880264278
1352,34.1466674804688,95.8149414917656,0.784458643599164,NA,"tm2",2014-11-11 00:14:00,0.784576880264278
1352,15.460000038147,95.0426531858636,0.716166519880887,NA,"tm2",2014-11-11 00:14:00,0.784576880264278
1352,1.74777781963348,95.0410251066252,0.63990302240454,540,"tm2",2014-11-11 00:14:00,0.784576880264278
1353,1.74777781963348,95.0410251066252,0.63990302240454,NA,"tm2",2014-11-11 00:23:00,0.784576880264278
1353,3.3044445514679,95.928673399405,0.658984511051237,NA,"tm2",2014-11-11 00:23:00,0.784576880264278
1353,2.22111105918884,95.9984098384362,0.645317299912671,NA,"tm2",2014-11-11 00:23:00,0.784576880264278
1353,5.18888902664185,95.3473392724154,0.743783285448968,NA,"tm2",2014-11-11 00:23:00,0.784576880264278
1353,8.10444450378418,96.8727133880244,0.716491645485204,480,"tm2",2014-11-11 00:23:00,0.784576880264278
1354,8.10444450378418,96.8727133880244,0.716491645485204,NA,"tm2",2014-11-11 00:31:00,0.784576880264278
1354,4.95111131668091,96.8681329352195,0.759027252159215,NA,"tm2",2014-11-11 00:31:00,0.784576880264278
1354,1.99333333969116,96.8676570404316,0.803125553466574,NA,"tm2",2014-11-11 00:31:00,0.784576880264278
1354,4.49111127853394,96.8604885797829,0.841720607495898,NA,"tm2",2014-11-11 00:31:00,0.784576880264278
1354,13.4788885116577,96.1187144261503,0.862900062973531,NA,"tm2",2014-11-11 00:31:00,0.784576880264278
1354,2.63222217559814,98.3188582770474,0.821351766779729,600,"tm2",2014-11-11 00:31:00,0.784576880264278
1355,2.63222217559814,98.3188582770474,0.821351766779729,NA,"tm2",2014-11-11 00:41:00,0.784576880264278
1355,3.50111103057861,97.1449437225787,0.832523858846847,780,"tm2",2014-11-11 00:41:00,0.784576880264278
1356,3.50111103057861,97.1449437225787,0.832523858846847,NA,"tm2",2014-11-11 00:54:00,0.784576880264278
1356,10.3744440078735,99.8685636067842,0.782108772660213,900,"tm2",2014-11-11 00:54:00,0.784576880264278
1357,10.3744440078735,99.8685636067842,0.782108772660213,NA,"tm2",2014-11-11 01:09:00,0.784576880264278
1357,1.67333328723907,98.1313532032866,0.800977048451905,900,"tm2",2014-11-11 01:09:00,0.784576880264278
