"seg.id","dist2rd","elev","ndvi","dt","id","date","lunar"
8,179.991104125977,92.9152656805617,0.767820408025724,NA,"tm10",2015-01-27 17:45:00,0.534847298625425
8,202.50666809082,91.5284849061605,0.730152524073768,NA,"tm10",2015-01-27 17:45:00,0.534847298625425
8,226.693328857422,90.9781418296905,0.682661014895951,NA,"tm10",2015-01-27 17:45:00,0.534847298625425
8,252.131103515625,91.6901140296714,0.667175706520241,6660,"tm10",2015-01-27 17:45:00,0.534847298625425
9,252.131103515625,91.6901140296714,0.667175706520241,NA,"tm10",2015-01-27 19:36:00,0.534847298625425
9,238.521118164062,91.7835694153397,0.661624278931149,NA,"tm10",2015-01-27 19:36:00,0.534847298625425
9,227.671112060547,91.490688814486,0.69833860323297,NA,"tm10",2015-01-27 19:36:00,0.534847298625425
9,256.314453125,91.7099422181067,0.711968924995212,NA,"tm10",2015-01-27 19:36:00,0.534847298625425
9,249.613327026367,90.9976141915648,0.723722678574463,NA,"tm10",2015-01-27 19:36:00,0.534847298625425
9,246.644439697266,90.8080832230405,0.673781684188634,3900,"tm10",2015-01-27 19:36:00,0.534847298625425
10,246.644439697266,90.8080832230405,0.673781684188634,3480,"tm10",2015-01-27 20:41:00,0.534847298625425
11,246.644439697266,90.8080832230405,0.673781684188634,NA,"tm10",2015-01-27 21:39:00,0.534847298625425
11,216.687774658203,91.2596515338441,0.682874425662525,NA,"tm10",2015-01-27 21:39:00,0.534847298625425
11,186.741104125977,92.6807457751384,0.724930052563527,NA,"tm10",2015-01-27 21:39:00,0.534847298625425
11,156.839996337891,93.2714558318682,0.792092480727852,NA,"tm10",2015-01-27 21:39:00,0.534847298625425
11,126.984443664551,93.7194887155214,0.798846701783141,NA,"tm10",2015-01-27 21:39:00,0.534847298625425
11,127.14778137207,94,0.815753054356531,NA,"tm10",2015-01-27 21:39:00,0.534847298625425
11,97.4511108398438,94,0.820552102765998,NA,"tm10",2015-01-27 21:39:00,0.534847298625425
11,68.0233306884766,93.8627545230276,0.812719150963249,NA,"tm10",2015-01-27 21:39:00,0.534847298625425
11,39.4877777099609,93.5225090750328,0.779263064124375,NA,"tm10",2015-01-27 21:39:00,0.534847298625425
11,15.8111114501953,92.9528295655319,0.685114577764961,NA,"tm10",2015-01-27 21:39:00,0.534847298625425
11,10.006667137146,92.3912541860845,0.585352784155099,NA,"tm10",2015-01-27 21:39:00,0.534847298625425
11,11.7055559158325,92.2398835249531,0.497367640960652,NA,"tm10",2015-01-27 21:39:00,0.534847298625425
11,13.3477773666382,93.9402023678233,0.458483555524708,NA,"tm10",2015-01-27 21:39:00,0.534847298625425
11,2.66888880729675,96.125472486101,0.522459654428225,4920,"tm10",2015-01-27 21:39:00,0.534847298625425
12,2.66888880729675,96.125472486101,0.522459654428225,NA,"tm10",2015-01-27 23:01:00,0.534847298625425
12,4.85777759552002,96.6854950785337,0.612640356570224,NA,"tm10",2015-01-27 23:01:00,0.534847298625425
12,16.5666675567627,96.6387294056826,0.728103395065267,NA,"tm10",2015-01-27 23:01:00,0.534847298625425
12,29.2755546569824,96.4272394376551,0.77770233854617,NA,"tm10",2015-01-27 23:01:00,0.534847298625425
12,45.1300010681152,97.52011436169,0.808105901801189,NA,"tm10",2015-01-27 23:01:00,0.534847298625425
12,66.4577789306641,100.676965682965,0.82462859846887,NA,"tm10",2015-01-27 23:01:00,0.534847298625425
12,87.2577743530273,101.983934541757,0.845003075725948,NA,"tm10",2015-01-27 23:01:00,0.534847298625425
12,108.592224121094,104.760510096395,0.845477851155201,71880,"tm10",2015-01-27 23:01:00,0.534847298625425
13,108.592224121094,104.760510096395,0.845477851155201,NA,"tm10",2015-01-28 18:59:00,0.639388243529576
13,87.2577743530273,101.983934541757,0.845003075725948,NA,"tm10",2015-01-28 18:59:00,0.639388243529576
13,66.4577789306641,100.676965682965,0.82462859846887,NA,"tm10",2015-01-28 18:59:00,0.639388243529576
13,45.1300010681152,97.52011436169,0.808105901801189,NA,"tm10",2015-01-28 18:59:00,0.639388243529576
13,24.411111831665,94.2741116072575,0.694134037669186,NA,"tm10",2015-01-28 18:59:00,0.639388243529576
13,5.62222242355347,94.0346716915827,0.640392696998865,NA,"tm10",2015-01-28 18:59:00,0.639388243529576
13,0.639999985694885,94.8949410008481,0.619692701593217,NA,"tm10",2015-01-28 18:59:00,0.639388243529576
13,13.7077779769897,93.5291592084801,0.655927807380773,NA,"tm10",2015-01-28 18:59:00,0.639388243529576
13,25.2477779388428,93.9661433167102,0.633696447297099,15960,"tm10",2015-01-28 18:59:00,0.639388243529576
14,25.2477779388428,93.9661433167102,0.633696447297099,NA,"tm10",2015-01-28 23:25:00,0.639388243529576
14,13.7077779769897,93.5291592084801,0.655927807380773,NA,"tm10",2015-01-28 23:25:00,0.639388243529576
14,0.639999985694885,94.8949410008481,0.619692701593217,NA,"tm10",2015-01-28 23:25:00,0.639388243529576
14,5.62222242355347,94.0346716915827,0.640392696998865,NA,"tm10",2015-01-28 23:25:00,0.639388243529576
14,24.411111831665,94.2741116072575,0.694134037669186,NA,"tm10",2015-01-28 23:25:00,0.639388243529576
14,45.1300010681152,97.52011436169,0.808105901801189,NA,"tm10",2015-01-28 23:25:00,0.639388243529576
14,66.4577789306641,100.676965682965,0.82462859846887,7260,"tm10",2015-01-28 23:25:00,0.639388243529576
15,66.4577789306641,100.676965682965,0.82462859846887,NA,"tm10",2015-01-29 01:26:00,0.737642779124598
15,45.1300010681152,97.52011436169,0.808105901801189,NA,"tm10",2015-01-29 01:26:00,0.737642779124598
15,29.2755546569824,96.4272394376551,0.77770233854617,NA,"tm10",2015-01-29 01:26:00,0.737642779124598
15,56.3877792358398,97.6891316949872,0.831721829545342,NA,"tm10",2015-01-29 01:26:00,0.737642779124598
15,39.2544441223145,97.3430229485472,0.800904507748064,NA,"tm10",2015-01-29 01:26:00,0.737642779124598
15,16.0122222900391,97.3453851048068,0.682069871529586,NA,"tm10",2015-01-29 01:26:00,0.737642779124598
15,0.798888862133026,96.5915753396888,0.624454986513146,NA,"tm10",2015-01-29 01:26:00,0.737642779124598
15,1.56555557250977,93.9924455605673,0.615533455051934,NA,"tm10",2015-01-29 01:26:00,0.737642779124598
15,14.9333333969116,93.8465066766398,0.660230406121407,8700,"tm10",2015-01-29 01:26:00,0.737642779124598
16,14.9333333969116,93.8465066766398,0.660230406121407,NA,"tm10",2015-01-29 03:51:00,0.737642779124598
16,1.56555557250977,93.9924455605673,0.615533455051934,NA,"tm10",2015-01-29 03:51:00,0.737642779124598
16,0.798888862133026,96.5915753396888,0.624454986513146,3240,"tm10",2015-01-29 03:51:00,0.737642779124598
17,0.798888862133026,96.5915753396888,0.624454986513146,NA,"tm10",2015-01-29 04:45:00,0.737642779124598
17,1.56555557250977,93.9924455605673,0.615533455051934,NA,"tm10",2015-01-29 04:45:00,0.737642779124598
17,14.9333333969116,93.8465066766398,0.660230406121407,NA,"tm10",2015-01-29 04:45:00,0.737642779124598
17,27.5266666412354,93,0.656986198941265,NA,"tm10",2015-01-29 04:45:00,0.737642779124598
17,54.7900009155273,93.1647736734642,0.723590404118203,NA,"tm10",2015-01-29 04:45:00,0.737642779124598
17,61.1500015258789,93.1728831358793,0.785296597200184,NA,"tm10",2015-01-29 04:45:00,0.737642779124598
17,65.1611099243164,93.2328851985383,0.808597578679842,NA,"tm10",2015-01-29 04:45:00,0.737642779124598
17,94.5466690063477,92.6609561867643,0.813995747978829,NA,"tm10",2015-01-29 04:45:00,0.737642779124598
17,102.688888549805,92.9557058835098,0.807193736770336,NA,"tm10",2015-01-29 04:45:00,0.737642779124598
17,130.714447021484,92.7424298271951,0.797570839795706,NA,"tm10",2015-01-29 04:45:00,0.737642779124598
17,142.848892211914,93,0.764315437877317,59580,"tm10",2015-01-29 04:45:00,0.737642779124598
18,142.848892211914,93,0.764315437877317,NA,"tm10",2015-01-29 21:18:00,0.737642779124598
18,117.74333190918,92.3788972936961,0.789720087855565,NA,"tm10",2015-01-29 21:18:00,0.737642779124598
18,137.625549316406,92.689584104485,0.784326800515988,600,"tm10",2015-01-29 21:18:00,0.737642779124598
19,137.625549316406,92.689584104485,0.784326800515988,NA,"tm10",2015-01-29 21:28:00,0.737642779124598
19,117.74333190918,92.3788972936961,0.789720087855565,NA,"tm10",2015-01-29 21:28:00,0.737642779124598
19,95.3122253417969,92.0246757117082,0.800060001324274,NA,"tm10",2015-01-29 21:28:00,0.737642779124598
19,76.174446105957,92.4996343615782,0.811290476391074,NA,"tm10",2015-01-29 21:28:00,0.737642779124598
19,53.1577758789062,93.65867646617,0.813387012797031,14280,"tm10",2015-01-29 21:28:00,0.737642779124598
20,53.1577758789062,93.65867646617,0.813387012797031,NA,"tm10",2015-01-30 01:26:00,0.82517962618925
20,36.4966659545898,93.6955893860222,0.795851288878137,NA,"tm10",2015-01-30 01:26:00,0.82517962618925
20,31.5188884735107,93.5459973950438,0.728029570714383,300,"tm10",2015-01-30 01:26:00,0.82517962618925
21,31.5188884735107,93.5459973950438,0.728029570714383,NA,"tm10",2015-01-30 01:31:00,0.82517962618925
21,36.4966659545898,93.6955893860222,0.795851288878137,NA,"tm10",2015-01-30 01:31:00,0.82517962618925
21,53.1577758789062,93.65867646617,0.813387012797031,2340,"tm10",2015-01-30 01:31:00,0.82517962618925
22,53.1577758789062,93.65867646617,0.813387012797031,NA,"tm10",2015-01-30 02:10:00,0.82517962618925
22,76.174446105957,92.4996343615782,0.811290476391074,NA,"tm10",2015-01-30 02:10:00,0.82517962618925
22,95.3122253417969,92.0246757117082,0.800060001324274,300,"tm10",2015-01-30 02:10:00,0.82517962618925
23,95.3122253417969,92.0246757117082,0.800060001324274,NA,"tm10",2015-01-30 02:15:00,0.82517962618925
23,118.686668395996,92.0129693984771,0.793084762049316,NA,"tm10",2015-01-30 02:15:00,0.82517962618925
23,144.455551147461,91.5074046226045,0.776793015625654,NA,"tm10",2015-01-30 02:15:00,0.82517962618925
23,160.463333129883,92.27528719606,0.78782566988732,NA,"tm10",2015-01-30 02:15:00,0.82517962618925
23,185.276672363281,90.7106656671477,0.741106220158799,NA,"tm10",2015-01-30 02:15:00,0.82517962618925
23,211.453338623047,90.3044665938299,0.668835753724794,61560,"tm10",2015-01-30 02:15:00,0.82517962618925
24,211.453338623047,90.3044665938299,0.668835753724794,NA,"tm10",2015-01-30 19:21:00,0.82517962618925
24,185.276672363281,90.7106656671477,0.741106220158799,NA,"tm10",2015-01-30 19:21:00,0.82517962618925
24,171.571105957031,90.6692947301301,0.731214818856359,NA,"tm10",2015-01-30 19:21:00,0.82517962618925
24,144.455551147461,91.5074046226045,0.776793015625654,NA,"tm10",2015-01-30 19:21:00,0.82517962618925
24,118.686668395996,92.0129693984771,0.793084762049316,NA,"tm10",2015-01-30 19:21:00,0.82517962618925
24,95.3122253417969,92.0246757117082,0.800060001324274,NA,"tm10",2015-01-30 19:21:00,0.82517962618925
24,77.6011123657227,93.0353105885621,0.808670609238758,NA,"tm10",2015-01-30 19:21:00,0.82517962618925
24,53.1577758789062,93.65867646617,0.813387012797031,11700,"tm10",2015-01-30 19:21:00,0.82517962618925
25,53.1577758789062,93.65867646617,0.813387012797031,NA,"tm10",2015-01-30 22:36:00,0.82517962618925
25,36.4966659545898,93.6955893860222,0.795851288878137,NA,"tm10",2015-01-30 22:36:00,0.82517962618925
25,31.5188884735107,93.5459973950438,0.728029570714383,NA,"tm10",2015-01-30 22:36:00,0.82517962618925
25,27.5266666412354,93,0.656986198941265,NA,"tm10",2015-01-30 22:36:00,0.82517962618925
25,54.7900009155273,93.1647736734642,0.723590404118203,NA,"tm10",2015-01-30 22:36:00,0.82517962618925
25,36.7855567932129,93.9483043530803,0.656909417305991,600,"tm10",2015-01-30 22:36:00,0.82517962618925
26,36.7855567932129,93.9483043530803,0.656909417305991,NA,"tm10",2015-01-30 22:46:00,0.82517962618925
26,14.9333333969116,93.8465066766398,0.660230406121407,NA,"tm10",2015-01-30 22:46:00,0.82517962618925
26,2.16555547714233,95.9543320186565,0.647426374039664,NA,"tm10",2015-01-30 22:46:00,0.82517962618925
26,8.82888889312744,97.9291844380618,0.665100861297539,NA,"tm10",2015-01-30 22:46:00,0.82517962618925
26,16.0122222900391,97.3453851048068,0.682069871529586,NA,"tm10",2015-01-30 22:46:00,0.82517962618925
26,39.2544441223145,97.3430229485472,0.800904507748064,NA,"tm10",2015-01-30 22:46:00,0.82517962618925
26,16.5666675567627,96.6387294056826,0.728103395065267,NA,"tm10",2015-01-30 22:46:00,0.82517962618925
26,29.2755546569824,96.4272394376551,0.77770233854617,NA,"tm10",2015-01-30 22:46:00,0.82517962618925
26,5.62222242355347,94.0346716915827,0.640392696998865,NA,"tm10",2015-01-30 22:46:00,0.82517962618925
26,24.411111831665,94.2741116072575,0.694134037669186,NA,"tm10",2015-01-30 22:46:00,0.82517962618925
26,48.8655548095703,96.6961998917337,0.758537016808164,NA,"tm10",2015-01-30 22:46:00,0.82517962618925
26,33.9722213745117,94.0798074378763,0.697223198373984,8640,"tm10",2015-01-30 22:46:00,0.82517962618925
27,33.9722213745117,94.0798074378763,0.697223198373984,NA,"tm10",2015-01-31 01:10:00,0.898050873218773
27,8.69888877868652,92.3751311300884,0.602477600597234,NA,"tm10",2015-01-31 01:10:00,0.898050873218773
27,24.411111831665,94.2741116072575,0.694134037669186,NA,"tm10",2015-01-31 01:10:00,0.898050873218773
27,5.62222242355347,94.0346716915827,0.640392696998865,NA,"tm10",2015-01-31 01:10:00,0.898050873218773
27,0.639999985694885,94.8949410008481,0.619692701593217,NA,"tm10",2015-01-31 01:10:00,0.898050873218773
27,16.5666675567627,96.6387294056826,0.728103395065267,NA,"tm10",2015-01-31 01:10:00,0.898050873218773
27,4.85777759552002,96.6854950785337,0.612640356570224,2880,"tm10",2015-01-31 01:10:00,0.898050873218773
28,4.85777759552002,96.6854950785337,0.612640356570224,NA,"tm10",2015-01-31 01:58:00,0.898050873218773
28,2.66888880729675,96.125472486101,0.522459654428225,NA,"tm10",2015-01-31 01:58:00,0.898050873218773
28,0.798888862133026,96.5915753396888,0.624454986513146,NA,"tm10",2015-01-31 01:58:00,0.898050873218773
28,1.56555557250977,93.9924455605673,0.615533455051934,NA,"tm10",2015-01-31 01:58:00,0.898050873218773
28,3.23000001907349,92.5522554797508,0.57486431613496,2940,"tm10",2015-01-31 01:58:00,0.898050873218773
29,3.23000001907349,92.5522554797508,0.57486431613496,NA,"tm10",2015-01-31 02:47:00,0.898050873218773
29,4.81333351135254,92.9630791245839,0.652229932772957,NA,"tm10",2015-01-31 02:47:00,0.898050873218773
29,31.5188884735107,93.5459973950438,0.728029570714383,NA,"tm10",2015-01-31 02:47:00,0.898050873218773
29,36.4966659545898,93.6955893860222,0.795851288878137,NA,"tm10",2015-01-31 02:47:00,0.898050873218773
29,53.1577758789062,93.65867646617,0.813387012797031,NA,"tm10",2015-01-31 02:47:00,0.898050873218773
29,77.6011123657227,93.0353105885621,0.808670609238758,NA,"tm10",2015-01-31 02:47:00,0.898050873218773
29,104.726669311523,92.9627185022502,0.799295471055057,NA,"tm10",2015-01-31 02:47:00,0.898050873218773
29,132.912216186523,92.8921983694249,0.778991413741874,NA,"tm10",2015-01-31 02:47:00,0.898050873218773
29,161.644439697266,92.0244004374956,0.750059513695943,NA,"tm10",2015-01-31 02:47:00,0.898050873218773
29,190.770004272461,91.6684354977182,0.700866593712514,NA,"tm10",2015-01-31 02:47:00,0.898050873218773
29,199.392227172852,90.5277186442272,0.689597373917937,NA,"tm10",2015-01-31 02:47:00,0.898050873218773
29,227.671112060547,91.490688814486,0.69833860323297,62340,"tm10",2015-01-31 02:47:00,0.898050873218773
30,227.671112060547,91.490688814486,0.69833860323297,NA,"tm10",2015-01-31 20:06:00,0.898050873218773
30,199.392227172852,90.5277186442272,0.689597373917937,NA,"tm10",2015-01-31 20:06:00,0.898050873218773
30,171.571105957031,90.6692947301301,0.731214818856359,NA,"tm10",2015-01-31 20:06:00,0.898050873218773
30,144.455551147461,91.5074046226045,0.776793015625654,NA,"tm10",2015-01-31 20:06:00,0.898050873218773
30,118.686668395996,92.0129693984771,0.793084762049316,NA,"tm10",2015-01-31 20:06:00,0.898050873218773
30,95.3122253417969,92.0246757117082,0.800060001324274,NA,"tm10",2015-01-31 20:06:00,0.898050873218773
30,76.174446105957,92.4996343615782,0.811290476391074,NA,"tm10",2015-01-31 20:06:00,0.898050873218773
30,65.1611099243164,93.2328851985383,0.808597578679842,NA,"tm10",2015-01-31 20:06:00,0.898050873218773
30,94.5466690063477,92.6609561867643,0.813995747978829,NA,"tm10",2015-01-31 20:06:00,0.898050873218773
30,90.2811126708984,92.1975822150023,0.804936589003192,NA,"tm10",2015-01-31 20:06:00,0.898050873218773
30,73.0622253417969,93.2134970640511,0.757102289805955,NA,"tm10",2015-01-31 20:06:00,0.898050873218773
30,44.0866661071777,93.9996814011718,0.706745142651487,NA,"tm10",2015-01-31 20:06:00,0.898050873218773
30,14.5655555725098,93.8570804892944,0.641920030540118,NA,"tm10",2015-01-31 20:06:00,0.898050873218773
30,3.23666667938232,93.8592279242832,0.572236188172338,NA,"tm10",2015-01-31 20:06:00,0.898050873218773
30,28.5711116790771,94.8027351728009,0.62958376747725,NA,"tm10",2015-01-31 20:06:00,0.898050873218773
30,58.3499984741211,96.8860178905543,0.760233940488965,NA,"tm10",2015-01-31 20:06:00,0.898050873218773
30,55.831111907959,95.9901565783571,0.72506254646092,NA,"tm10",2015-01-31 20:06:00,0.898050873218773
30,85.629997253418,98.4787026742555,0.799964123716838,NA,"tm10",2015-01-31 20:06:00,0.898050873218773
30,115.488891601562,101.128105825483,0.825495587848421,NA,"tm10",2015-01-31 20:06:00,0.898050873218773
30,145.36555480957,103.594481452762,0.822609592647117,NA,"tm10",2015-01-31 20:06:00,0.898050873218773
30,175.248886108398,105.231228112658,0.832981950470085,18540,"tm10",2015-01-31 20:06:00,0.898050873218773
31,175.248886108398,105.231228112658,0.832981950470085,NA,"tm10",2015-02-01 01:15:00,0.95297002721989
31,205.154449462891,106.075262931456,0.852104467114181,NA,"tm10",2015-02-01 01:15:00,0.95297002721989
31,203.578887939453,105.368791359665,0.850682014638631,NA,"tm10",2015-02-01 01:15:00,0.95297002721989
31,233.521118164062,106,0.855697880479058,3480,"tm10",2015-02-01 01:15:00,0.95297002721989
32,233.521118164062,106,0.855697880479058,NA,"tm10",2015-02-01 02:13:00,0.95297002721989
32,203.578887939453,105.368791359665,0.850682014638631,NA,"tm10",2015-02-01 02:13:00,0.95297002721989
32,205.154449462891,106.075262931456,0.852104467114181,NA,"tm10",2015-02-01 02:13:00,0.95297002721989
32,175.248886108398,105.231228112658,0.832981950470085,NA,"tm10",2015-02-01 02:13:00,0.95297002721989
32,145.36555480957,103.594481452762,0.822609592647117,NA,"tm10",2015-02-01 02:13:00,0.95297002721989
32,115.488891601562,101.128105825483,0.825495587848421,NA,"tm10",2015-02-01 02:13:00,0.95297002721989
32,85.629997253418,98.4787026742555,0.799964123716838,NA,"tm10",2015-02-01 02:13:00,0.95297002721989
32,55.831111907959,95.9901565783571,0.72506254646092,NA,"tm10",2015-02-01 02:13:00,0.95297002721989
32,58.3499984741211,96.8860178905543,0.760233940488965,NA,"tm10",2015-02-01 02:13:00,0.95297002721989
32,28.5711116790771,94.8027351728009,0.62958376747725,NA,"tm10",2015-02-01 02:13:00,0.95297002721989
32,3.23666667938232,93.8592279242832,0.572236188172338,NA,"tm10",2015-02-01 02:13:00,0.95297002721989
32,14.5655555725098,93.8570804892944,0.641920030540118,NA,"tm10",2015-02-01 02:13:00,0.95297002721989
32,44.0866661071777,93.9996814011718,0.706745142651487,NA,"tm10",2015-02-01 02:13:00,0.95297002721989
32,36.7855567932129,93.9483043530803,0.656909417305991,4620,"tm10",2015-02-01 02:13:00,0.95297002721989
33,36.7855567932129,93.9483043530803,0.656909417305991,NA,"tm10",2015-02-01 03:30:00,0.95297002721989
33,54.7900009155273,93.1647736734642,0.723590404118203,NA,"tm10",2015-02-01 03:30:00,0.95297002721989
33,61.1500015258789,93.1728831358793,0.785296597200184,NA,"tm10",2015-02-01 03:30:00,0.95297002721989
33,31.5188884735107,93.5459973950438,0.728029570714383,NA,"tm10",2015-02-01 03:30:00,0.95297002721989
33,36.4966659545898,93.6955893860222,0.795851288878137,1800,"tm10",2015-02-01 03:30:00,0.95297002721989
34,36.4966659545898,93.6955893860222,0.795851288878137,NA,"tm10",2015-02-01 04:00:00,0.95297002721989
34,31.5188884735107,93.5459973950438,0.728029570714383,NA,"tm10",2015-02-01 04:00:00,0.95297002721989
34,61.1500015258789,93.1728831358793,0.785296597200184,NA,"tm10",2015-02-01 04:00:00,0.95297002721989
34,54.7900009155273,93.1647736734642,0.723590404118203,NA,"tm10",2015-02-01 04:00:00,0.95297002721989
34,36.7855567932129,93.9483043530803,0.656909417305991,NA,"tm10",2015-02-01 04:00:00,0.95297002721989
34,44.0866661071777,93.9996814011718,0.706745142651487,NA,"tm10",2015-02-01 04:00:00,0.95297002721989
34,14.5655555725098,93.8570804892944,0.641920030540118,NA,"tm10",2015-02-01 04:00:00,0.95297002721989
34,3.23666667938232,93.8592279242832,0.572236188172338,NA,"tm10",2015-02-01 04:00:00,0.95297002721989
34,28.5711116790771,94.8027351728009,0.62958376747725,NA,"tm10",2015-02-01 04:00:00,0.95297002721989
34,26.1666660308838,93.8570257531382,0.604574166752238,NA,"tm10",2015-02-01 04:00:00,0.95297002721989
34,55.831111907959,95.9901565783571,0.72506254646092,NA,"tm10",2015-02-01 04:00:00,0.95297002721989
34,85.629997253418,98.4787026742555,0.799964123716838,NA,"tm10",2015-02-01 04:00:00,0.95297002721989
34,83.8199996948242,98.7568886844972,0.806022793215574,56520,"tm10",2015-02-01 04:00:00,0.95297002721989
35,83.8199996948242,98.7568886844972,0.806022793215574,NA,"tm10",2015-02-01 19:42:00,0.95297002721989
35,85.629997253418,98.4787026742555,0.799964123716838,NA,"tm10",2015-02-01 19:42:00,0.95297002721989
35,88.1233367919922,100.288989178627,0.817381276461353,NA,"tm10",2015-02-01 19:42:00,0.95297002721989
35,117.916664123535,104.232551456477,0.828544292166642,NA,"tm10",2015-02-01 19:42:00,0.95297002721989
35,120.584442138672,105.211259814901,0.83740936419634,NA,"tm10",2015-02-01 19:42:00,0.95297002721989
