"id","x","y","date","dx","dy","dist","dt","R2n","abs.angle","rel.angle","alt","nada","InBurrow","region","log.SL","logit.TA","z"
"tm15",372954.263,8211722.912,"2015-07-19 20:59:00",-2.83499999996275,9.49900000076741,9.91303313897255,300,121903.686436928,1.86083276373075,-0.0712226327855134,211.72,0,0,"N",2.29385037002636,-3.76374271716058,4
"tm15",372939.436,8211753.806,"2015-07-19 21:13:00",-9.55099999997765,24.5060000000522,26.3014379265113,300,139010.289423971,1.94242782394979,-0.0598109900641723,211.98,0,0,"N",3.26962361170099,-3.94207374649813,4
"tm15",372899.171,8211801.48,"2015-07-19 21:27:00",-30.9619999999995,-7.92400000058115,31.9599001877224,300,183293.112445168,-2.89104382069178,0.339116748223823,215.09,0,0,"N",3.46448199785573,-2.11191411922671,4
"tm15",372664.67,8211730.752,"2015-07-19 21:55:00",-39.0219999999972,-19.2560000000522,43.5144805783292,300,401630.847592104,-2.68318651765648,0.177918603235718,188.18,0,0,"N",3.77309376955824,-2.81285885033999,4
"tm15",372636.079,8211664.313,"2015-07-19 22:05:00",23.911999999953,-48.6540000000969,54.2125028015418,300,428690.003913999,-1.11399566573852,0.239224846423429,207.11,0,0,"N",3.99291156083853,-2.49587827837191,4
"tm15",372659.991,8211615.659,"2015-07-19 22:10:00",37.5059999999939,-69.8179999999702,79.2543573565226,240,396646.352138061,-1.07783600656506,0.0361596591734576,203.26,0,0,"N",4.3726623936626,-4.45296432537616,4
"tm15",372720.199,8211502.933,"2015-07-19 22:19:00",14.0869999999995,-32.2250000005588,35.1695065935819,300,339492.75579398,-1.15868382938019,-0.0745318492850531,201.43,0,0,"N",3.560179417203,-3.71724844804121,4
"tm15",372734.286,8211470.708,"2015-07-19 22:24:00",32.539999999979,-61.6599999992177,69.7194893835444,240,332619.048968147,-1.08520946932588,0.0734743600543166,212.29,0,0,"N",4.24447989680894,-3.73188321639822,4
"tm15",372766.826,8211409.048,"2015-07-19 22:28:00",16.1219999999739,-32.988000000827,36.7168493753716,300,320489.534887885,-1.11621080986232,-0.0310013405364478,214.64,0,0,"N",3.60323576074684,-4.6085376732535,4
"tm15",372841.996,8211260.561,"2015-07-19 22:37:00",42.1460000000079,-95.7919999994338,104.6536792468,300,334021.738489283,-1.15631114261853,-0.0581159377268969,204.22,0,0,"N",4.65065660591183,-3.97137310152179,4
"tm15",373013.896,8211080.437,"2015-07-19 22:56:00",77.765000000014,-117.049999999814,140.527925071704,300,373759.233745198,-0.984382495889351,0.656457444475895,206.2,0,0,"N",4.9454062239834,-1.33122447733382,4
"tm15",373107.556,8210969.564,"2015-07-19 23:05:00",75.2460000000428,22.7829999998212,78.6194988854438,300,464146.510227811,0.294005493953988,-0.0766459277400258,191.74,0,0,"N",4.36461974609199,-3.68858899084483,4
"tm15",373241.473,8211015.699,"2015-07-19 23:15:00",115.588999999978,35.5180000001565,120.922889665299,240,374849.689770085,0.298120753802346,-0.0806741572646522,205.08,0,0,"N",4.79515306695701,-3.63605202027433,4
"tm15",373493.044,8211091.831,"2015-07-19 23:24:00",59.4060000000172,25.6779999993742,64.7181004045229,300,326732.821824828,0.407991947584004,0.117754053978978,193.68,0,0,"N",4.17004092133869,-3.24568420173038,4
"tm15",373552.45,8211117.509,"2015-07-19 23:29:00",283.734999999986,98.3300000000745,300.290424630901,840,327645.340885477,0.333603169565474,-0.0743887780185309,211.55,0,0,"N",5.70475008846993,-3.71921653846574,4
"tm15",373786.572,8211253.504,"2015-07-20 00:16:00",-53.2699999999604,41.2940000006929,67.4009446228538,240,385665.351188231,2.48216824639432,-0.0096592327833358,198.33,0,0,"N",4.21065903299592,-5.78149157610471,4
"tm15",373733.302,8211294.798,"2015-07-20 00:20:00",-50.3520000000135,36.0009999992326,61.8982706135325,300,306504.423107781,2.52087929088017,0.0387110444858463,200.88,0,0,"N",4.12549224090822,-4.38396156348009,4
"tm15",373626.428,8211379.819,"2015-07-20 00:53:00",-41.6630000000005,12.2630000002682,43.4302514154203,300,174010.78770497,2.85533850547914,-0.264785809121651,212.6,0,0,"N",3.77115623551041,-2.38551499177297,4
"tm15",373560.295,8211389.397,"2015-07-20 01:12:00",-51.2459999999846,42.5219999998808,66.590337136767,540,129222.238482075,2.44896556356103,-0.0822301920281765,208.64,0,0,"N",4.19855947898352,-3.61643929310751,4
"tm15",373509.049,8211431.919,"2015-07-20 01:21:00",-32.1869999999763,0.700000000186265,32.194610868882,300,85797.521154115,3.11984817067898,0.670882607117953,208.04,0,0,"N",3.47179907422296,-1.3036666869866,4
"tm15",373476.862,8211432.619,"2015-07-20 01:26:00",-28.9700000000303,-1.05200000014156,28.9890945702354,240,72442.1212930532,-3.10529517503317,0.0580419614674321,205.39,0,0,"N",3.36691970995998,-3.97267081155413,4
"tm15",373386.65,8211576.042,"2015-07-20 01:44:00",-67.6280000000261,139.016999999993,154.593895975881,300,11898.9269319717,2.02356379394366,0.200696234016919,204.74,0,0,"N",5.04080165268227,-2.68467722708971,4
"tm15",373328.776,8211710.911,"2015-07-21 00:58:00",-0.869000000006054,20.9059999994934,20.9240530724529,300,8728.68940903681,1.6123394257782,-0.224545446083437,204.88,0,0,"N",3.0408993619443,-2.56424903417941,4
"tm15",373334.011,8211730.193,"2015-07-21 01:07:00",17.5530000000144,-3.10800000000745,17.8260335745379,300,12809.7078579727,-0.175247387831259,0.0847839017261175,208.58,0,0,"N",2.88065994916563,-3.58502107256792,4
"tm15",373340.178,8211643.486,"2015-07-21 02:18:00",13.6749999999884,-35.214999999851,37.7770016013604,240,2851.77827598054,-1.20039160925966,0.0445412643420551,208.12,0,0,"N",3.63170049421658,-4.24178972497896,4
"tm15",373309.432,8211523.818,"2015-07-21 20:32:00",6.99000000004889,-81.1689999997616,81.4694216314439,300,10839.7579680222,-1.48489164601985,-0.58550763438287,211.18,0,0,"N",4.40022775513746,-1.47375285550938,4
"tm15",373316.49,8211301.03,"2015-07-21 21:10:00",-51.0310000000172,79.2560000000522,94.2638663381151,240,106352.890051887,2.14285407334675,0.0678851126460671,205.28,0,0,"N",4.54609793845742,-3.81282302357964,4
"tm15",373265.459,8211380.286,"2015-07-21 21:14:00",-64.4159999999683,-9.88700000010431,65.1703446745372,300,60985.7976248927,-2.98929447580923,1.15103675802361,196.29,0,0,"N",4.17700452918311,-0.547750879274205,4
"tm15",373206.003,8211363.236,"2015-07-21 22:46:00",88.6269999999786,38.793000000529,96.7452426635917,240,76074.9535012743,0.412587408343319,0.344764945231565,198.47,0,0,"N",4.57208115926519,-2.09337822591756,4
"tm15",373294.63,8211402.029,"2015-07-21 22:50:00",50.0349999999744,112.144999999553,122.80066062484,300,50207.8817649964,1.15113745590837,0.738550047565049,197.24,0,0,"N",4.81056239537968,-1.17980209703677,4
"tm15",373326.782,8211704.372,"2015-07-21 23:18:00",-14.0080000000307,18.7279999991879,23.387219757176,300,7509.74036005334,2.21299758001045,0.447269333196636,212.01,0,0,"N",3.1521897089384,-1.79574141648515,4
"tm15",373313.588,8211581.928,"2015-07-22 00:51:00",15.4020000000019,-37.9709999999031,40.9758275693451,300,2516.84337997911,-1.18544994016266,-0.252185024328864,221.4,0,0,"N",3.71298232135931,-2.43864374589422,4
"tm15",373383.953,8211413.054,"2015-07-22 01:19:00",62.7875000000349,-98.0509999999776,116.431390772635,300,54248.4660652259,-1.00123095643927,0.346101729377371,206.7,0,0,"N",4.75730217911745,-2.08903026650586,4
"tm15",373312.868,8211706.836,"2015-07-22 18:35:00",25.7309999999707,6.45500000007451,26.5283129128004,300,7063.59499600554,0.245792347478391,0.0375547717568158,207.84,0,0,"N",3.27821257445028,-4.41465863787904,4
"tm15",373360.057,8211459.385,"2015-07-22 21:19:00",13.9660000000149,-30.1239999998361,33.203983676519,300,32725.4335300965,-1.13667633938585,0.0599500651985152,218.69,0,0,"N",3.50266985898078,-3.9397060727076,4
"tm15",373427.01,8211307.198,"2015-07-22 21:57:00",-13.5740000000224,17.8459999999031,22.4217125125881,300,120516.984740142,2.22105879046176,0.280073082577989,225.29,0,0,"N",3.11002979798245,-2.3240575029304,4
"tm15",373413.436,8211325.044,"2015-07-22 22:02:00",-23.939000000013,53.63300000038,58.7330776483012,300,105911.811828187,1.99060937529407,-0.230449415167695,209.39,0,0,"N",4.07300307150386,-2.53626976707189,4
"tm15",373313.056,8211674.309,"2015-07-23 22:16:00",-5.92799999995623,-28.9110000003129,29.5124906610333,300,2874.6330730238,-1.77303624977392,-0.0503236546001755,204.88,0,0,"N",3.38481358597052,-4.11786172792634,4
"tm15",373363.826,8211584.541,"2015-07-23 22:25:00",94.679999999993,-83.651999999769,126.340648660516,300,7216.73590898686,-0.723637096450323,0.0971255010158374,206.05,0,0,"N",4.8389818197024,-3.44507720674806,4
"tm15",373458.506,8211500.889,"2015-07-23 22:30:00",54.0080000000307,-39.4089999999851,66.8575601185247,300,44158.389852903,-0.630374318007379,0.0932627784429443,201.58,0,0,"N",4.2025643879319,-3.48692805432838,4
"tm15",373550.517,8211453.511,"2015-07-23 22:39:00",24.2829999999958,-39.1370000001043,46.0583201822207,300,97791.7471940335,-1.01546734277701,-0.808768269222692,201.03,0,0,"N",3.82990842351951,-1.05932255957581,4
"tm15",373672.838,8211322.885,"2015-07-23 22:49:00",47.3709999999846,-75.4049999993294,89.0501300723217,240,238698.25387716,-1.00988418190378,-0.259026719001796,195.27,0,0,"N",4.48919947040077,-2.409504907432,4
"tm15",373720.209,8211247.48,"2015-07-23 22:53:00",-7.15699999994831,-38.3230000007898,38.9855739737123,300,328646.771380683,-1.75542418249415,-0.745540000590377,194.47,0,0,"N",3.66319167959052,-1.16746914554707,4
"tm15",373713.052,8211209.157,"2015-07-23 22:58:00",-9.94900000002235,-36.3470000000671,37.6840418480465,300,353019.967425359,-1.83797468088692,-0.0825504983927632,194.83,0,0,"N",3.62923671168486,-3.61244691695439,4
"tm15",373661.828,8211099.219,"2015-07-23 23:26:00",-68.804999999993,-8.91500000003725,69.3801502592759,300,416022.959305506,-3.01274143919599,-0.691142701196559,201.81,0,0,"N",4.23960080728264,-1.26568062423526,4
"tm15",373593.023,8211090.304,"2015-07-23 23:31:00",-127.405999999959,-44.546999999322,134.969344834037,300,379021.906325566,-2.80523322443673,0.207508214759264,195.27,0,0,"N",4.9050476773495,-2.64897980962459,4
"tm15",373465.617,8211045.757,"2015-07-23 23:36:00",-145.733000000007,-55.3849999997765,155.902551338897,240,367680.707089853,-2.77840690982131,0.0268263146154153,196.07,0,0,"N",5.04923114115687,-4.75452612242846,4
"tm15",373140.859,8210923.73,"2015-07-23 23:50:00",-83.9290000000037,-19.0730000007898,86.0689047800119,300,515402.597880507,-2.91813613686691,-0.468235802131583,189.4,0,0,"N",4.45514819382164,-1.74211818972131,4
"tm15",372896.803,8210935.264,"2015-07-24 00:19:00",-66.1350000000093,10.1279999995604,66.9060132498741,300,631550.967324536,2.98963195284798,0.271878770415003,199.14,0,0,"N",4.20328884724842,-2.35661134157057,4
"tm15",372807.108,8211007.325,"2015-07-24 00:57:00",34.2629999999772,-8.43099999986589,35.2850525009695,300,615714.575056899,-0.241273779845802,0.0766871787316535,191.22,0,0,"N",3.56345943236353,-3.68803747457389,4
"tm15",372841.371,8210998.894,"2015-07-24 01:02:00",36.4430000000284,-15.6110000004992,39.6458770872541,240,594322.109992748,-0.40471956322946,-0.163445783383658,194.58,0,0,"N",3.6799869600073,-2.90257519518563,4
"tm15",372921.851,8210985.64,"2015-07-24 01:20:00",25.0969999999506,23.4900000002235,34.3749837673856,300,545435.674445546,0.752335525254871,0.359634875905638,186.44,0,0,"N",3.53732908376511,-2.04582091223172,4
"tm15",372946.948,8211009.13,"2015-07-24 01:25:00",-28.0149999999558,55.8219999996945,62.4574728032076,300,498067.026592284,2.03593327659312,1.28359775133825,189.65,0,0,"N",4.13448588999262,-0.36983101830063,4
"tm15",373063.728,8211134.607,"2015-07-24 01:48:00",85.515000000014,22.1790000004694,88.3443448446091,300,292577.443297253,0.253766622677901,0.144878278124192,195.23,0,0,"N",4.48124218816709,-3.02937783063015,4
"tm15",373149.243,8211156.786,"2015-07-24 01:53:00",36.2509999999893,17.6899999994785,40.3369694074898,300,239934.240120793,0.45399073338254,0.20022411070464,206.99,0,0,"N",3.69726840346423,-2.68719295008302,4
"tm15",373202.577,8211104.54,"2015-07-24 18:50:00",-59.9859999999753,-55.0030000004917,81.3858108336529,240,279559.622165061,-2.39950197474212,-0.0269092434476264,182.18,0,0,"N",4.39920094373114,-4.7514129419018,4
"tm15",373142.591,8211049.537,"2015-07-24 18:54:00",-192.617000000027,-138.305999999866,237.12835833146,1260,354004.861850631,-2.5188640676153,-0.11936209287318,224.8,0,0,"N",5.46860159086004,-3.23158876357781,4
"tm15",373180.346,8210713.963,"2015-07-24 20:11:00",21.4709999999614,-33.6220000004396,39.8928906577087,300,843854.571052336,-1.00247715101098,-0.0781612893455552,193.98,0,0,"N",3.68619812901526,-3.66851642372383,4
"tm15",373181.051,8210869.748,"2015-07-24 21:36:00",37.7910000000265,28.5420000003651,47.3582669132101,240,583792.139213642,0.646858501479934,-0.33970696402679,189.88,0,0,"N",3.85774139601281,-2.10996455457188,4
"tm15",373218.842,8210898.29,"2015-07-24 21:40:00",19.3859999999986,31.311999999918,36.8274128876142,300,534650.218580079,1.01643385956199,0.369575358082061,202.72,0,0,"N",3.6062424832874,-2.01497593396202,4
"tm15",373446.149,8211084.48,"2015-07-24 22:13:00",83.3580000000075,43.8499999996275,94.1879963900314,240,317768.770380597,0.484265300062383,0.247069091332503,196.82,0,0,"N",4.54529274660541,-2.46090778433382,4
"tm15",373288.197,8211757.589,"2015-07-24 23:04:00",-28.689000000013,24.5070000002161,37.7313102079869,240,17305.8318978943,2.43464806673397,0.150143212368081,209.81,0,0,"N",3.63049025926746,-2.99192372414179,4
"tm15",373682.894,8211340.535,"2015-07-25 01:53:00",104.584000000032,-95.8770000003278,141.880978940341,240,236114.907220922,-0.741990564517095,-0.126819123665689,199.56,0,0,"N",4.95498852965848,-3.16851814370297,4
"tm15",373568.176,8211432.038,"2015-07-25 03:12:00",-34.2744999999995,48.2170000001788,59.1575898703388,300,115185.75884812,2.18875947477923,0.375934610681818,199.33,0,0,"N",4.08020489783658,-1.99561865533799,4
"tm15",373682.602,8211112.172,"2015-07-25 21:48:00",-33.4029999999912,-10.9240000005811,35.1439067977951,300,418435.326279821,-2.82551991962074,-0.0857788879492429,180.23,0,0,"N",3.55945125466094,-3.57302829284855,4
"tm15",373661.03,8211182.083,"2015-07-25 22:26:00",15.5679999999702,-11.0849999999627,19.1112492788474,240,334986.143645404,-0.618759228510291,-0.130138874033688,191.54,0,0,"N",2.95027712915823,-3.1415760823177,4
"tm15",373622.315,8211165.265,"2015-07-25 23:08:00",-39.9510000000009,-6.42599999997765,40.4645014426199,240,322949.207282375,-2.98211160599721,-0.0686325946659805,187.4,0,0,"N",3.70042508216547,-3.80162900183289,4
"tm15",373447.991,8211340.179,"2015-07-26 00:04:00",-28.4879999999539,-10.4529999997467,30.3452031298536,300,106774.7160583,-2.78991890463258,-0.351958432669849,202.28,1,0,"N",3.41263845327937,-2.07015268298873,4
"tm15",373423.574,8211328.421,"2015-07-26 00:19:00",-0.149000000033993,25.7790000000969,25.7794305989291,240,106501.817524999,1.57657616080092,-0.110171067788757,207.18,0,0,"N",3.24957691033652,-3.31475263921216,4
"tm15",373416.426,8211362.789,"2015-07-26 00:28:00",-0.119000000006054,20.6890000002459,20.6893422324194,240,85362.7133331013,1.57654811217399,-0.67799639836136,200.86,0,0,"N",3.02961869968222,-1.29023547799642,4
"tm15",373101.89,8211599.073,"2015-07-26 21:05:00",-28.7090000000317,-46.1919999998063,54.3866485912114,300,36001.6413250174,-2.12688532253347,0.324445300698473,214.56,0,0,"N",3.99611869343034,-2.1613631178922,4
"tm15",373067.384,8211556.831,"2015-07-26 21:15:00",-56.4830000000075,41.938000000082,70.3500187136273,240,54216.8986249825,2.50291601141023,-0.0405522064369448,211.87,0,0,"N",4.25348304956786,-4.33690277044711,4
"tm15",373070.295,8211552.643,"2015-07-26 21:28:00",45.1450000000186,-41.1189999999478,61.0642545684248,300,53528.3096900092,-0.738761319138686,-0.054821787891281,212.23,0,0,"N",4.11192666336644,-4.03079309199477,4
"tm15",373152.734,8211404.087,"2015-07-26 22:10:00",6.98999999999069,-6.9300000006333,9.84301783035301,300,68026.578580919,-0.781087845309991,0.380052727806639,205.42,0,0,"N",2.2867623541209,-1.98323374676217,4
"tm15",373159.724,8211397.157,"2015-07-26 22:15:00",9.05800000001909,-13.2249999996275,16.0295972809828,300,69284.9747212081,-0.970266476314117,-0.189178631004126,195.34,0,0,"N",2.77443684347261,-2.74768672115314,4
"tm15",373242.619,8211373.184,"2015-07-26 22:33:00",38.2399999999907,25.1140000000596,45.7494327396776,300,66156.1882688663,0.581103569035246,0.083038368276553,199.75,0,0,"N",3.82317939251193,-3.60639485814836,4
"tm15",373280.859,8211398.298,"2015-07-26 22:38:00",25.1220000000321,19.3959999997169,31.7383002063852,300,51947.3855288512,0.657478367849173,0.0763747988139273,200.9,0,0,"N",3.45752415999015,-3.69222114077391,4
"tm15",373305.981,8211417.694,"2015-07-26 22:43:00",41.9129999999423,18.6080000000075,45.8580116554941,240,43675.4966329814,0.417825790027116,-0.239652577822057,201.78,0,0,"N",3.82554991965367,-2.4939445017837,4
"tm15",373393.498,8211389.432,"2015-07-27 18:35:00",67.2199999999721,-142.669999999925,157.712578128617,1440,66759.379432027,-1.1304880234114,0.131431593644947,214.86,0,0,"N",5.06077425064007,-3.13126234875074,4
"tm15",373334.232,8211042.455,"2015-07-27 19:51:00",-69.9400000000023,-34.5910000000149,78.0265395939187,240,342561.198065017,-2.68228957881467,0.0450981068158613,196.03,0,0,"N",4.35704902002136,-4.22918569113086,4
"tm15",373193.675,8210960.988,"2015-07-27 20:00:00",-68.7969999999623,-28.7209999999031,74.5514791938379,300,451523.712205265,-2.74611331553625,-0.190540303267635,196.04,0,0,"N",4.31148988264822,-2.74005337674474,4
"tm15",373129.513,8210759.253,"2015-07-27 20:42:00",28.3410000000149,-38.4499999992549,47.76625148516,300,776991.261330933,-0.935610808295901,0.567800202886353,187.09,0,0,"N",3.86631935426139,-1.5113661505638,4
"tm15",373157.854,8210720.803,"2015-07-27 20:47:00",28.4020000000019,-30.3730000006035,41.5835632556515,300,836849.311548618,-0.818920267246116,0.116690541049785,191.65,0,0,"N",3.72770497514226,-3.25510852800093,4
"tm15",373036.746,8210863.604,"2015-07-27 21:43:00",-39.3349999999627,35.0669999998063,52.6966480336604,240,645305.553127726,2.41349574212084,0.139729211490978,195.79,0,0,"N",3.96455184885008,-3.06728217619831,4
"tm15",372967.519,8210909.451,"2015-07-27 22:01:00",-32.6389999999665,4.90099999960512,33.0049105739425,300,617311.568249662,2.99254839494708,0.0867390202586225,198.68,0,0,"N",3.49665635566706,-3.56158311673539,4
"tm15",372844.232,8210929.428,"2015-07-27 22:15:00",-16.7420000000275,10.8569999998435,19.9541728216812,300,683721.940707707,2.56628050024893,-0.555910374585065,197.22,0,0,"N",2.99343828545818,-1.537137605369,4
"tm15",372950.419,8210908.136,"2015-07-27 22:53:00",86.289999999979,-38.1150000002235,94.3330129117767,240,630509.079325236,-0.41593710009995,-0.105294836558125,198.11,0,0,"N",4.54683121227441,-3.3616298465037,4
"tm15",373097.579,8210790.158,"2015-07-27 23:53:00",44.1419999999925,-15.7879999997094,46.8804555010952,300,735620.764169448,-0.34348596802335,0.370169744878769,195.91,0,0,"N",3.84760086154184,-2.01315448236729,4
"tm15",373148.512,8210727.719,"2015-07-28 00:12:00",-15.5260000000126,4.00400000065565,16.0339855309165,300,826926.579793935,2.88920201264692,0.187374194135144,185.6,0,0,"N",2.77471056522023,-2.75788175853259,4
"tm15",373143.416,8210758.559,"2015-07-28 19:20:00",-40.2860000000219,51.6569999996573,65.5088348619204,300,773933.874112535,2.23314486432717,-0.138993470485562,194.17,0,0,"N",4.18218501693336,-3.07280662981204,4
"tm15",373040.392,8210861.744,"2015-07-28 19:44:00",-75.5829999999842,35.5209999997169,83.513659541284,240,646314.020548234,2.70226438517985,0.425371363968465,193.62,0,0,"N",4.42501020579863,-1.85403437669767,4
"tm15",372889.091,8210863.635,"2015-07-28 20:36:00",45.7969999999623,-24.6289999997243,51.9995466324752,240,741761.308690487,-0.493417770565681,0.234658549642912,193.58,0,0,"N",3.95123499993717,-2.51672275493919,4
"tm15",372934.888,8210839.006,"2015-07-28 20:40:00",60.51800000004,-18.9009999996051,63.400915805609,300,745326.355456094,-0.302721148812494,0.190696621753186,191.52,0,0,"N",4.14947830622228,-2.73918034535117,4
"tm15",373060.509,8210840.396,"2015-07-28 21:22:00",-56.6140000000014,64.839999999851,86.0777009217883,300,669776.270525589,2.28856842412626,-0.144164474312258,216.34,0,0,"N",4.45525038743444,-3.03455509590137,4
"tm15",373206.356,8210671.959,"2015-07-28 22:04:00",54.4559999999474,-43.1679999995977,69.4905184896438,300,917228.892673554,-0.670282063842447,0.243784841004882,214.5,0,0,"N",4.24119031865462,-2.47542376630376,4
"tm15",373264.227,8210537.201,"2015-07-28 22:46:00",-51.704000000027,122.179999999702,132.669725317911,240,1186232.51155343,1.97112348938957,0.855948924935716,191.09,0,0,"N",4.8878627715107,-0.9821922757459,4
"tm15",373114.653,8210795.9,"2015-07-29 02:44:00",11.9500000000116,-14.2039999999106,18.5622228194184,300,719785.233916542,-0.871367588765402,-0.0626116457881055,204.7,0,0,"N",2.92112848416421,-3.89540268384717,4
"tm15",373064.5,8210852.811,"2015-07-29 02:53:00",-140.646999999997,64.0219999998808,154.532828528387,300,648609.206841531,2.71442585811721,0.425776972521273,192.09,0,0,"N",5.040406556151,-1.85293195176982,4
"tm15",372853.729,8210988.122,"2015-07-29 03:21:00",89.125,-29.0250000003725,93.7321516344399,300,597021.230400584,-0.314834335394784,0.0247816826606204,191.27,0,0,"N",4.54044126415948,-4.8344608555002,4
"tm15",373112.163,8210801.196,"2015-07-29 20:04:00",-35.8560000000289,62.304999999702,71.8857827457205,240,711898.329180395,2.09299992868238,-0.213421992069762,194.21,0,0,"N",4.27507850867554,-2.61886177024098,4
"tm15",373295.886,8210980.165,"2015-07-29 20:55:00",91.5310000000172,35.7110000001267,98.2506971070038,300,417200.483285067,0.371987974337763,0.113071700663244,242.18,0,0,"N",4.58752234596088,-3.28780750834545,4
"tm15",373455.068,8211039.5,"2015-07-29 21:19:00",144.474999999977,51.061999999918,153.233003850296,240,371381.462612105,0.339728459891988,-0.412852892941346,197.53,0,0,"N",5.03195966393704,-1.88850381737627,4
"tm15",373599.543,8211090.562,"2015-07-29 21:23:00",80.9839999999967,29.2330000000075,86.0986442692329,300,382743.32017717,0.34641627127371,0.00668781138172242,202.18,0,0,"N",4.45549366530777,-6.15006742635265,4
"tm15",373680.527,8211119.795,"2015-07-29 21:28:00",13.8809999999939,3.17700000014156,14.2399259127543,300,409032.692330146,0.224998698416446,-0.121417572857264,197.67,0,0,"N",2.65604970321428,-3.21383446258383,4
"tm15",373587.858,8211133.092,"2015-07-29 21:42:00",137.565000000002,44.2719999998808,144.513456843957,300,331899.4538319,0.311358493168707,-0.712613507204211,193.54,0,0,"N",4.97337263016424,-1.22628713588659,4
"tm15",373725.423,8211177.364,"2015-07-29 21:47:00",97.2479999999632,45.8099999995902,107.497579526031,240,391166.584085012,0.440231750271457,0.128873257102749,206.73,0,0,"N",4.67746833127731,-3.15176898554674,4
"tm15",373816.132,8211226.235,"2015-07-29 22:15:00",-44.2129999999888,28.0699999993667,52.3709296171403,240,436975.274904757,2.57591933075641,0.74726465681772,191.7,0,0,"N",3.95835165908173,-1.16443846925993,4
"tm15",373771.919,8211254.305,"2015-07-29 22:19:00",-89.3630000000121,70.6280000004917,113.903731954101,300,370722.677306257,2.47276394244534,-0.103155388311071,208.94,0,0,"N",4.73535363509724,-3.38286212897489,4
"tm15",373612.972,8211376.976,"2015-07-29 22:38:00",-6.56500000000233,7.375,9.87369485046153,240,166538.064724137,2.29815358387798,-0.222133978554874,203.26,0,0,"N",2.28987413501048,-2.57587278597524,4
"tm15",373606.407,8211384.351,"2015-07-29 22:42:00",-64.7490000000107,47.9769999999553,80.5867577831315,300,158717.263234131,2.50389650134526,0.205742917467279,206.15,0,0,"N",4.38933434051995,-2.65812479266749,4
"tm15",373541.658,8211432.328,"2015-07-29 22:47:00",-86.0690000000177,73.7439999999478,113.340417755518,300,101007.481640117,2.43316352064507,-0.0707329807001909,204.1,0,0,"N",4.73039583659597,-3.77080087301355,4
"tm15",373335.89,8211608.168,"2015-07-29 23:06:00",-14.8070000000298,27.5740000000224,31.29812654141,240,2452.76948001638,2.06359727756537,-0.372159794326233,214.85,0,0,"N",3.4435582408477,-2.00707451758893,4
"tm15",373321.083,8211635.742,"2015-07-29 23:10:00",-9.45999999996275,8.79700000025332,12.9181581118886,300,1078.65405698821,2.39249337733071,0.328896099765348,203.48,0,0,"N",2.55863392719234,-2.14615703517128,4
"tm15",373304.66,8211646.822,"2015-07-29 23:52:00",-8.03299999999581,-16.0889999996871,17.9829088300493,300,655.324111982018,-2.03387195307487,0.0956353428504211,213.39,0,0,"N",2.88942179738482,-3.46102807167281,4
"tm15",373296.627,8211630.733,"2015-07-29 23:57:00",-22.0249999999651,-0.127000000327826,22.0253661490234,300,69.8958979985612,-3.13582654267834,-1.10195458960347,189.41,0,0,"N",3.0921947959303,-0.615686869875555,4
"tm15",373343.466,8211499.563,"2015-07-30 21:58:00",28.5380000000005,-72.4160000002012,77.8363314913361,300,18888.3019330006,-1.19540017440718,-0.116888108673447,201.96,0,0,"N",4.35460830793026,-3.25335155350055,4
"tm15",373543.931,8211111.596,"2015-07-30 22:31:00",25.0720000000438,-27.7369999997318,37.3891207838231,240,329290.170029169,-0.835820271899631,-0.0874367347624739,194.61,0,0,"N",3.62137977397125,-3.55334303788196,4
"tm15",373407.372,8211022.63,"2015-07-30 22:49:00",-94.4249999999884,-34.3999999994412,100.495973177831,300,377956.62728023,-2.79222655114612,-0.0768040094958442,187.67,0,0,"N",4.61011765881411,-3.68647704234332,4
"tm15",373312.947,8210988.23,"2015-07-30 22:54:00",-146.113000000012,-44.8780000004917,152.849742077138,300,407349.486904542,-2.8435930050213,-0.0513664538751821,183.07,0,0,"N",5.02945536091074,-4.09701425995294,4
"tm15",373052.765,8210848.317,"2015-07-30 23:17:00",32.280999999959,-17.0729999998584,36.5178078475765,300,661002.487162447,-0.486489228898681,0.386172018859937,185.86,0,0,"N",3.59780002784563,-1.96504247550566,4
"tm15",373144.568,8210762.77,"2015-07-31 18:41:00",23.4839999999967,-30.511999999173,38.5029920908672,300,766309.910672926,-0.914828331442586,-0.0833778021052182,193.18,0,0,"N",3.65073595491986,-3.6022045307158,4
"tm15",373121.214,8210789.188,"2015-07-31 19:14:00",39.445000000007,-54.2070000004023,67.039591839779,300,728720.192264029,-0.941737932139302,-0.0845727416457697,194.65,0,0,"N",4.20528336784651,-3.58758382350168,4
"tm15",373176.377,8210697.786,"2015-07-31 19:28:00",24.9830000000075,-12.3580000000075,27.8723958963085,300,874509.636528596,-0.459363571285395,0.570939501673655,193.09,0,0,"N",3.32763680465606,-1.50463203780642,4
"tm15",373270.744,8210593.776,"2015-07-31 19:52:00",17.6969999999856,-28.3329999996349,33.405728520402,240,1065940.834501,-1.01247941753838,0.0681556944899038,186.68,0,0,"N",3.50872739786294,-3.80875703219474,4
"tm15",373199.795,8210678.67,"2015-07-31 20:48:00",-13.6269999999786,26.9170000003651,30.1698528007524,240,905604.913657318,2.03943937310576,-0.177056707164189,192.55,0,0,"N",3.40684317416511,-2.81800572798039,4
