"ID","cell.x","dist2rd","time1","id","alt","date","InBurrow","x","y","cell.y","dt","seg.id"
"1",10070,0,1,"tm14",253.69,2015-07-04 19:30:00,0,373348.46,8211591.192,10070,NA,1
"1",10195,0,2,NA,NA,NA,NA,NA,NA,NA,NA,1
"1",10320,3.25,3,NA,NA,NA,NA,NA,NA,NA,NA,1
"1",10321,0,4,NA,NA,NA,NA,NA,NA,NA,NA,1
"1",10446,0,5,"tm14",219.58,2015-07-04 19:37:00,0,373383.154,8211526.668,10446,420,1
"1",10446,0,6,NA,NA,NA,NA,NA,NA,NA,NA,2
"1",10571,0,7,NA,NA,NA,NA,NA,NA,NA,NA,2
"1",10572,14.25,8,"tm14",218.24,2015-07-04 19:42:00,1,373417.5223,8211486.866,10572,300,2
"1",10572,14.25,9,NA,NA,NA,NA,NA,NA,NA,NA,3
"1",10447,3.25,10,NA,NA,NA,NA,NA,NA,NA,NA,3
"1",10446,0,11,NA,NA,NA,NA,NA,NA,NA,NA,3
"1",10321,0,12,NA,NA,NA,NA,NA,NA,NA,NA,3
"1",10320,3.25,13,NA,NA,NA,NA,NA,NA,NA,NA,3
"1",10195,0,14,"tm14",200.46,2015-07-05 18:42:00,0,373355.114,8211568.328,10195,82800,3
"1",10195,0,15,NA,NA,NA,NA,NA,NA,NA,NA,4
"1",10070,0,16,NA,NA,NA,NA,NA,NA,NA,NA,4
"1",10069,0,17,"tm14",206.11,2015-07-05 18:47:00,0,373344.805,8211594.601,10069,300,4
"1",10069,0,18,"tm14",203.6,2015-07-05 18:52:00,0,373344.355,8211598.582,10069,300,5
"1",10069,0,19,NA,NA,NA,NA,NA,NA,NA,NA,6
"1",10070,0,20,NA,NA,NA,NA,NA,NA,NA,NA,6
"1",10195,0,21,"tm14",206.25,2015-07-05 18:57:00,0,373355.961,8211569.771,10195,300,6
"1",10195,0,22,NA,NA,NA,NA,NA,NA,NA,NA,7
"1",10070,0,23,NA,NA,NA,NA,NA,NA,NA,NA,7
"1",9945,0,24,NA,NA,NA,NA,NA,NA,NA,NA,7
"1",9820,6.5,25,NA,NA,NA,NA,NA,NA,NA,NA,7
"1",9695,18.75,26,NA,NA,NA,NA,NA,NA,NA,NA,7
"1",9570,26.75,27,"tm14",212.83,2015-07-05 19:02:00,0,373370.753,8211693.331,9570,300,7
"1",9570,26.75,28,NA,NA,NA,NA,NA,NA,NA,NA,8
"1",9571,6.5,29,NA,NA,NA,NA,NA,NA,NA,NA,8
"1",9446,6.5,30,NA,NA,NA,NA,NA,NA,NA,NA,8
"1",9321,6.5,31,NA,NA,NA,NA,NA,NA,NA,NA,8
"1",9196,6.5,32,NA,NA,NA,NA,NA,NA,NA,NA,8
"1",9071,17.5,33,"tm14",204.52,2015-07-05 19:07:00,0,373398.221,8211806.784,9071,300,8
"1",9071,17.5,34,NA,NA,NA,NA,NA,NA,NA,NA,9
"1",9072,0,35,NA,NA,NA,NA,NA,NA,NA,NA,9
"1",8947,0,36,NA,NA,NA,NA,NA,NA,NA,NA,9
"1",8822,3.25,37,NA,NA,NA,NA,NA,NA,NA,NA,9
"1",8697,0,38,NA,NA,NA,NA,NA,NA,NA,NA,9
"1",8698,0,39,NA,NA,NA,NA,NA,NA,NA,NA,9
"1",8573,0,40,NA,NA,NA,NA,NA,NA,NA,NA,9
"1",8448,3.25,41,NA,NA,NA,NA,NA,NA,NA,NA,9
"1",8449,3.25,42,NA,NA,NA,NA,NA,NA,NA,NA,9
"1",8324,0,43,NA,NA,NA,NA,NA,NA,NA,NA,9
"1",8199,3.25,44,NA,NA,NA,NA,NA,NA,NA,NA,9
"1",8074,6.5,45,NA,NA,NA,NA,NA,NA,NA,NA,9
"1",8075,0,46,NA,NA,NA,NA,NA,NA,NA,NA,9
"1",7950,0,47,NA,NA,NA,NA,NA,NA,NA,NA,9
"1",7825,6.5,48,"tm14",212.32,2015-07-05 19:17:00,0,373496.998,8212070.454,7825,600,9
"1",7825,6.5,49,NA,NA,NA,NA,NA,NA,NA,NA,10
"1",7700,14.25,50,NA,NA,NA,NA,NA,NA,NA,NA,10
"1",7701,0,51,NA,NA,NA,NA,NA,NA,NA,NA,10
"1",7576,6.5,52,"tm14",212.88,2015-07-05 19:22:00,0,373521.165,8212125.913,7576,300,10
"1",7576,6.5,53,NA,NA,NA,NA,NA,NA,NA,NA,11
"1",7451,6.5,54,NA,NA,NA,NA,NA,NA,NA,NA,11
"1",7452,0,55,"tm14",214.03,2015-07-05 19:27:00,0,373534.886,8212156.971,7452,300,11
"1",7452,0,56,NA,NA,NA,NA,NA,NA,NA,NA,12
"1",7453,6.5,57,"tm14",230.63,2015-07-05 19:32:00,0,373557.432,8212141.169,7453,300,12
"1",7453,6.5,58,"tm14",211.13,2015-07-05 19:37:00,0,373566.005,8212137.788,7453,300,13
"1",7453,6.5,59,"tm14",213.72,2015-07-05 19:43:00,0,373568.359,8212156.168,7453,360,14
"1",7453,6.5,60,NA,NA,NA,NA,NA,NA,NA,NA,15
"1",7328,0,61,NA,NA,NA,NA,NA,NA,NA,NA,15
"1",7327,0,62,"tm14",209.36,2015-07-05 19:48:00,0,373553.243,8212163.052,7327,300,15
"1",7327,0,63,NA,NA,NA,NA,NA,NA,NA,NA,16
"1",7328,0,64,NA,NA,NA,NA,NA,NA,NA,NA,16
"1",7329,0,65,NA,NA,NA,NA,NA,NA,NA,NA,16
"1",7204,0,66,NA,NA,NA,NA,NA,NA,NA,NA,16
"1",7205,0,67,"tm14",201.33,2015-07-05 19:53:00,0,373612.168,8212198.574,7205,300,16
"1",7205,0,68,NA,NA,NA,NA,NA,NA,NA,NA,17
"1",7080,6.5,69,"tm14",199.51,2015-07-05 19:58:00,0,373627.539,8212221.675,7080,300,17
"1",7080,6.5,70,NA,NA,NA,NA,NA,NA,NA,NA,18
"1",6955,17.5,71,"tm14",211.43,2015-07-05 20:03:00,0,373620.873,8212246.752,6955,300,18
"1",6955,17.5,72,NA,NA,NA,NA,NA,NA,NA,NA,19
"1",6954,0,73,NA,NA,NA,NA,NA,NA,NA,NA,19
"1",6829,3.25,74,"tm14",224.91,2015-07-05 20:08:00,0,373583.98,8212266.013,6829,300,19
"1",6829,3.25,75,NA,NA,NA,NA,NA,NA,NA,NA,20
"1",6828,21.5,76,NA,NA,NA,NA,NA,NA,NA,NA,20
"1",6953,11,77,"tm14",193.48,2015-07-05 20:13:00,0,373568.559,8212251.541,6953,300,20
"1",6953,11,78,NA,NA,NA,NA,NA,NA,NA,NA,21
"1",6952,33,79,NA,NA,NA,NA,NA,NA,NA,NA,21
"1",6827,44.25,80,NA,NA,NA,NA,NA,NA,NA,NA,21
"1",6826,44.25,81,"tm14",194.24,2015-07-05 20:18:00,1,373506.2231,8212273.282,6826,300,21
"1",6826,44.25,82,NA,NA,NA,NA,NA,NA,NA,NA,22
"1",6827,44.25,83,NA,NA,NA,NA,NA,NA,NA,NA,22
"1",6702,50,84,NA,NA,NA,NA,NA,NA,NA,NA,22
"1",6703,33,85,"tm14",212.75,2015-07-06 17:59:00,0,373573.572,8212309.434,6703,78060,22
"1",6703,33,86,NA,NA,NA,NA,NA,NA,NA,NA,23
"1",6704,11,87,"tm14",218.15,2015-07-06 18:05:00,0,373607.521,8212300.114,6704,360,23
"1",6704,11,88,NA,NA,NA,NA,NA,NA,NA,NA,24
"1",6705,0,89,NA,NA,NA,NA,NA,NA,NA,NA,24
"1",6830,6.5,90,NA,NA,NA,NA,NA,NA,NA,NA,24
"1",6955,17.5,91,NA,NA,NA,NA,NA,NA,NA,NA,24
"1",7080,6.5,92,NA,NA,NA,NA,NA,NA,NA,NA,24
"1",7081,3.25,93,"tm14",216.63,2015-07-06 18:10:00,0,373641.383,8212212.903,7081,300,24
"1",7081,3.25,94,NA,NA,NA,NA,NA,NA,NA,NA,25
"1",7082,0,95,NA,NA,NA,NA,NA,NA,NA,NA,25
"1",7083,0,96,NA,NA,NA,NA,NA,NA,NA,NA,25
"1",7084,6.5,97,NA,NA,NA,NA,NA,NA,NA,NA,25
"1",7085,11,98,NA,NA,NA,NA,NA,NA,NA,NA,25
"1",6960,0,99,NA,NA,NA,NA,NA,NA,NA,NA,25
"1",6961,0,100,NA,NA,NA,NA,NA,NA,NA,NA,25
"1",6962,6.5,101,NA,NA,NA,NA,NA,NA,NA,NA,25
"1",6963,6.5,102,"tm14",214.58,2015-07-06 18:20:00,0,373819.368,8212258.07,6963,600,25
"1",6963,6.5,103,NA,NA,NA,NA,NA,NA,NA,NA,26
"1",7088,32.5,104,NA,NA,NA,NA,NA,NA,NA,NA,26
"1",7087,27.25,105,"tm14",214.41,2015-07-06 18:25:00,0,373816.755,8212228.957,7087,300,26
"1",7087,27.25,106,NA,NA,NA,NA,NA,NA,NA,NA,27
"1",7088,32.5,107,NA,NA,NA,NA,NA,NA,NA,NA,27
"1",7213,58.5,108,NA,NA,NA,NA,NA,NA,NA,NA,27
"1",7338,83,109,NA,NA,NA,NA,NA,NA,NA,NA,27
"1",7463,73.25,110,NA,NA,NA,NA,NA,NA,NA,NA,27
"1",7588,49.75,111,NA,NA,NA,NA,NA,NA,NA,NA,27
"1",7713,28,112,"tm14",210.89,2015-07-06 18:30:00,0,373823.255,8212083.724,7713,300,27
"1",7713,28,113,NA,NA,NA,NA,NA,NA,NA,NA,28
"1",7838,17.5,114,NA,NA,NA,NA,NA,NA,NA,NA,28
"1",7963,6.5,115,NA,NA,NA,NA,NA,NA,NA,NA,28
"1",8088,0,116,NA,NA,NA,NA,NA,NA,NA,NA,28
"1",8087,11,117,NA,NA,NA,NA,NA,NA,NA,NA,28
"1",8212,21.5,118,"tm14",208.92,2015-07-06 18:35:00,0,373814.356,8211994.83,8212,300,28
"1",8212,21.5,119,NA,NA,NA,NA,NA,NA,NA,NA,29
"1",8213,3.25,120,NA,NA,NA,NA,NA,NA,NA,NA,29
"1",8338,6.5,121,"tm14",214.42,2015-07-06 18:40:00,0,373821.486,8211963.449,8338,300,29
"1",8338,6.5,122,NA,NA,NA,NA,NA,NA,NA,NA,30
"1",8463,15.5,123,NA,NA,NA,NA,NA,NA,NA,NA,30
"1",8588,17.5,124,NA,NA,NA,NA,NA,NA,NA,NA,30
"1",8589,6.5,125,NA,NA,NA,NA,NA,NA,NA,NA,30
"1",8714,11,126,"tm14",208.02,2015-07-06 18:45:00,0,373861.496,8211885.235,8714,300,30
"1",8714,11,127,"tm14",202.5,2015-07-06 18:50:00,0,373862.399,8211876.942,8714,300,31
"1",8714,11,128,"tm14",208.11,2015-07-06 18:55:00,0,373864.863,8211876.182,8714,300,32
"1",8714,11,129,"tm14",205.49,2015-07-06 19:00:00,0,373859.922,8211880.136,8714,300,33
"1",8714,11,130,NA,NA,NA,NA,NA,NA,NA,NA,34
"1",8715,0,131,NA,NA,NA,NA,NA,NA,NA,NA,34
"1",8840,0,132,"tm14",219.17,2015-07-06 19:05:00,0,373875.469,8211872.591,8840,300,34
"1",8840,0,133,NA,NA,NA,NA,NA,NA,NA,NA,35
"1",8965,0,134,"tm14",204.59,2015-07-06 19:15:00,0,373870.778,8211832.955,8965,600,35
"1",8965,0,135,NA,NA,NA,NA,NA,NA,NA,NA,36
"1",8840,0,136,NA,NA,NA,NA,NA,NA,NA,NA,36
"1",8841,3.25,137,"tm14",203.46,2015-07-06 19:20:00,0,373909.395,8211867.143,8841,300,36
"1",8841,3.25,138,NA,NA,NA,NA,NA,NA,NA,NA,37
"1",8716,17.5,139,NA,NA,NA,NA,NA,NA,NA,NA,37
"1",8715,0,140,"tm14",202.36,2015-07-06 19:25:00,0,373883.105,8211883.478,8715,300,37
"1",8715,0,141,NA,NA,NA,NA,NA,NA,NA,NA,38
"1",8840,0,142,"tm14",236.47,2015-07-06 19:30:00,0,373873.942,8211859.085,8840,300,38
"1",8840,0,143,NA,NA,NA,NA,NA,NA,NA,NA,39
"1",8839,16.25,144,NA,NA,NA,NA,NA,NA,NA,NA,39
"1",8714,11,145,"tm14",203.89,2015-07-06 19:35:00,0,373855.342,8211895.71,8714,300,39
"1",8714,11,146,NA,NA,NA,NA,NA,NA,NA,NA,40
"1",8589,6.5,147,NA,NA,NA,NA,NA,NA,NA,NA,40
"1",8464,0,148,NA,NA,NA,NA,NA,NA,NA,NA,40
"1",8339,3.25,149,"tm14",209.78,2015-07-06 19:40:00,0,373849.679,8211969.585,8339,300,40
"1",8339,3.25,150,NA,NA,NA,NA,NA,NA,NA,NA,41
"1",8214,6.5,151,"tm14",212.62,2015-07-06 19:45:00,0,373846.647,8211994.794,8214,300,41
"1",8214,6.5,152,NA,NA,NA,NA,NA,NA,NA,NA,42
"1",8213,3.25,153,NA,NA,NA,NA,NA,NA,NA,NA,42
"1",8088,0,154,"tm14",213.72,2015-07-06 19:50:00,0,373831.773,8212015.398,8088,300,42
"1",8088,0,155,NA,NA,NA,NA,NA,NA,NA,NA,43
"1",8087,11,156,NA,NA,NA,NA,NA,NA,NA,NA,43
"1",7962,3.25,157,NA,NA,NA,NA,NA,NA,NA,NA,43
"1",7961,19.5,158,NA,NA,NA,NA,NA,NA,NA,NA,43
"1",7960,25.5,159,NA,NA,NA,NA,NA,NA,NA,NA,43
"1",7835,11,160,NA,NA,NA,NA,NA,NA,NA,NA,43
"1",7834,20.75,161,NA,NA,NA,NA,NA,NA,NA,NA,43
"1",7709,3.25,162,NA,NA,NA,NA,NA,NA,NA,NA,43
"1",7708,11,163,NA,NA,NA,NA,NA,NA,NA,NA,43
"1",7707,20.75,164,NA,NA,NA,NA,NA,NA,NA,NA,43
"1",7582,3.25,165,NA,NA,NA,NA,NA,NA,NA,NA,43
"1",7581,11,166,NA,NA,NA,NA,NA,NA,NA,NA,43
"1",7580,21.5,167,NA,NA,NA,NA,NA,NA,NA,NA,43
"1",7455,3.25,168,NA,NA,NA,NA,NA,NA,NA,NA,43
"1",7454,11,169,"tm14",214.66,2015-07-06 20:00:00,0,373603.06,8212146.189,7454,600,43
"1",7454,11,170,NA,NA,NA,NA,NA,NA,NA,NA,44
"1",7453,6.5,171,"tm14",233.7,2015-07-06 20:05:00,0,373564.355,8212145.856,7453,300,44
"1",7453,6.5,172,NA,NA,NA,NA,NA,NA,NA,NA,45
"1",7328,0,173,NA,NA,NA,NA,NA,NA,NA,NA,45
"1",7329,0,174,NA,NA,NA,NA,NA,NA,NA,NA,45
"1",7204,0,175,"tm14",234.44,2015-07-06 20:10:00,0,373607.18,8212210.605,7204,300,45
"1",7204,0,176,NA,NA,NA,NA,NA,NA,NA,NA,46
"1",7205,0,177,NA,NA,NA,NA,NA,NA,NA,NA,46
"1",7080,6.5,178,NA,NA,NA,NA,NA,NA,NA,NA,46
"1",6955,17.5,179,NA,NA,NA,NA,NA,NA,NA,NA,46
"1",6956,21.5,180,"tm14",225.29,2015-07-06 20:16:00,0,373635.54,8212243.517,6956,360,46
"1",6956,21.5,181,NA,NA,NA,NA,NA,NA,NA,NA,47
"1",6957,19.5,182,NA,NA,NA,NA,NA,NA,NA,NA,47
"1",6958,11,183,NA,NA,NA,NA,NA,NA,NA,NA,47
"1",6959,3.25,184,NA,NA,NA,NA,NA,NA,NA,NA,47
"1",6960,0,185,NA,NA,NA,NA,NA,NA,NA,NA,47
"1",6835,17.5,186,NA,NA,NA,NA,NA,NA,NA,NA,47
"1",6836,6.5,187,NA,NA,NA,NA,NA,NA,NA,NA,47
"1",6837,3.25,188,NA,NA,NA,NA,NA,NA,NA,NA,47
"1",6838,0,189,NA,NA,NA,NA,NA,NA,NA,NA,47
"1",6839,0,190,NA,NA,NA,NA,NA,NA,NA,NA,47
"1",6840,3.25,191,NA,NA,NA,NA,NA,NA,NA,NA,47
"1",6715,0,192,NA,NA,NA,NA,NA,NA,NA,NA,47
"1",6716,0,193,"tm14",215.65,2015-07-06 20:26:00,0,373915.491,8212295.907,6716,600,47
"1",6716,0,194,NA,NA,NA,NA,NA,NA,NA,NA,48
"1",6717,0,195,NA,NA,NA,NA,NA,NA,NA,NA,48
"1",6718,3.25,196,NA,NA,NA,NA,NA,NA,NA,NA,48
"1",6719,6.5,197,NA,NA,NA,NA,NA,NA,NA,NA,48
"1",6594,0,198,"tm14",217.02,2015-07-06 20:31:00,0,373986.361,8212318.331,6594,300,48
"1",6594,0,199,"tm14",219.36,2015-07-06 20:36:00,0,373989.473,8212335.055,6594,300,49
"1",6594,0,200,NA,NA,NA,NA,NA,NA,NA,NA,50
"1",6593,3.25,201,"tm14",203.98,2015-07-06 20:41:00,0,373967.425,8212338.69,6593,300,50
"1",6593,3.25,202,NA,NA,NA,NA,NA,NA,NA,NA,51
"1",6468,21.5,203,NA,NA,NA,NA,NA,NA,NA,NA,51
"1",6343,46.25,204,"tm14",216.53,2015-07-06 20:46:00,0,373960.266,8212375.161,6343,300,51
"1",6343,46.25,205,NA,NA,NA,NA,NA,NA,NA,NA,52
"1",6218,72,206,NA,NA,NA,NA,NA,NA,NA,NA,52
"1",6093,98,207,"tm14",222.64,2015-07-06 20:51:00,0,373971.34,8212439.174,6093,300,52
"1",6093,98,208,NA,NA,NA,NA,NA,NA,NA,NA,53
"1",6094,97.5,209,NA,NA,NA,NA,NA,NA,NA,NA,53
"1",5969,122.75,210,"tm14",214.13,2015-07-06 20:56:00,0,373976.183,8212452.478,5969,300,53
"1",5969,122.75,211,NA,NA,NA,NA,NA,NA,NA,NA,54
"1",5970,115.25,212,"tm14",216.15,2015-07-06 21:01:00,0,374003.817,8212462.926,5970,300,54
"1",5970,115.25,213,NA,NA,NA,NA,NA,NA,NA,NA,55
"1",6095,90.5,214,NA,NA,NA,NA,NA,NA,NA,NA,55
"1",6094,97.5,215,"tm14",214.78,2015-07-06 21:06:00,0,373997.881,8212435.121,6094,300,55
"1",6094,97.5,216,NA,NA,NA,NA,NA,NA,NA,NA,56
"1",6219,71.5,217,"tm14",214.03,2015-07-06 21:11:00,0,373999.687,8212399.838,6219,300,56
"1",6219,71.5,218,NA,NA,NA,NA,NA,NA,NA,NA,57
"1",6344,45.5,219,NA,NA,NA,NA,NA,NA,NA,NA,57
"1",6343,46.25,220,NA,NA,NA,NA,NA,NA,NA,NA,57
"1",6468,21.5,221,NA,NA,NA,NA,NA,NA,NA,NA,57
"1",6467,31.75,222,NA,NA,NA,NA,NA,NA,NA,NA,57
"1",6592,6.5,223,NA,NA,NA,NA,NA,NA,NA,NA,57
"1",6591,17.5,224,NA,NA,NA,NA,NA,NA,NA,NA,57
"1",6590,19.5,225,NA,NA,NA,NA,NA,NA,NA,NA,57
"1",6715,0,226,NA,NA,NA,NA,NA,NA,NA,NA,57
"1",6714,11,227,NA,NA,NA,NA,NA,NA,NA,NA,57
"1",6839,0,228,NA,NA,NA,NA,NA,NA,NA,NA,57
"1",6838,0,229,NA,NA,NA,NA,NA,NA,NA,NA,57
"1",6963,6.5,230,NA,NA,NA,NA,NA,NA,NA,NA,57
"1",6962,6.5,231,NA,NA,NA,NA,NA,NA,NA,NA,57
"1",7087,27.25,232,NA,NA,NA,NA,NA,NA,NA,NA,57
"1",7086,19.5,233,NA,NA,NA,NA,NA,NA,NA,NA,57
"1",7085,11,234,NA,NA,NA,NA,NA,NA,NA,NA,57
"1",7210,33.75,235,"tm14",250.51,2015-07-06 21:21:00,0,373739.427,8212195.322,7210,600,57
"1",7210,33.75,236,NA,NA,NA,NA,NA,NA,NA,NA,58
"1",7335,54,237,NA,NA,NA,NA,NA,NA,NA,NA,58
"1",7460,38.25,238,NA,NA,NA,NA,NA,NA,NA,NA,58
"1",7585,17.5,239,NA,NA,NA,NA,NA,NA,NA,NA,58
"1",7586,27.25,240,NA,NA,NA,NA,NA,NA,NA,NA,58
"1",7711,6.5,241,NA,NA,NA,NA,NA,NA,NA,NA,58
"1",7836,3.25,242,NA,NA,NA,NA,NA,NA,NA,NA,58
"1",7837,0,243,NA,NA,NA,NA,NA,NA,NA,NA,58
"1",7962,3.25,244,NA,NA,NA,NA,NA,NA,NA,NA,58
"1",8087,11,245,NA,NA,NA,NA,NA,NA,NA,NA,58
"1",8212,21.5,246,NA,NA,NA,NA,NA,NA,NA,NA,58
"1",8213,3.25,247,NA,NA,NA,NA,NA,NA,NA,NA,58
"1",8338,6.5,248,NA,NA,NA,NA,NA,NA,NA,NA,58
"1",8463,15.5,249,NA,NA,NA,NA,NA,NA,NA,NA,58
"1",8588,17.5,250,NA,NA,NA,NA,NA,NA,NA,NA,58
"1",8589,6.5,251,"tm14",199.35,2015-07-06 21:31:00,0,373846.262,8211912.807,8589,600,58
"1",8589,6.5,252,NA,NA,NA,NA,NA,NA,NA,NA,59
"1",8714,11,253,NA,NA,NA,NA,NA,NA,NA,NA,59
"1",8715,0,254,NA,NA,NA,NA,NA,NA,NA,NA,59
"1",8840,0,255,NA,NA,NA,NA,NA,NA,NA,NA,59
"1",8841,3.25,256,"tm14",219.58,2015-07-06 21:36:00,0,373903.73,8211848.081,8841,300,59
"1",8841,3.25,257,NA,NA,NA,NA,NA,NA,NA,NA,60
"1",8966,0,258,NA,NA,NA,NA,NA,NA,NA,NA,60
"1",8965,0,259,"tm14",197.64,2015-07-06 21:46:00,0,373892.429,8211823.786,8965,600,60
"1",8965,0,260,NA,NA,NA,NA,NA,NA,NA,NA,61
"1",9090,17.5,261,NA,NA,NA,NA,NA,NA,NA,NA,61
"1",9215,33,262,"tm14",182.48,2015-07-06 21:56:00,0,373873.455,8211794.911,9215,600,61
"1",9215,33,263,NA,NA,NA,NA,NA,NA,NA,NA,62
"1",9214,33.75,264,"tm14",205.5,2015-07-06 22:02:00,0,373869.034,8211782.715,9214,360,62
"1",9214,33.75,265,NA,NA,NA,NA,NA,NA,NA,NA,63
"1",9089,11,266,"tm14",211.04,2015-07-06 22:07:00,0,373859.545,8211796.712,9089,300,63
"1",9089,11,267,NA,NA,NA,NA,NA,NA,NA,NA,64
"1",9090,17.5,268,NA,NA,NA,NA,NA,NA,NA,NA,64
"1",8965,0,269,NA,NA,NA,NA,NA,NA,NA,NA,64
"1",8966,0,270,"tm14",206.82,2015-07-06 22:12:00,0,373899.778,8211828.696,8966,300,64
"1",8966,0,271,"tm14",209.3,2015-07-06 22:17:00,0,373901.071,8211826.933,8966,300,65
"1",8966,0,272,"tm14",209.41,2015-07-06 22:22:00,0,373895.729,8211826.349,8966,300,66
"1",8966,0,273,"tm14",207.18,2015-07-06 22:27:00,0,373906.219,8211843.006,8966,300,67
"1",8966,0,274,NA,NA,NA,NA,NA,NA,NA,NA,68
"1",8841,3.25,275,"tm14",206.02,2015-07-06 22:32:00,0,373895.547,8211857.991,8841,300,68
"1",8841,3.25,276,NA,NA,NA,NA,NA,NA,NA,NA,69
"1",8840,0,277,"tm14",208.9,2015-07-06 22:37:00,0,373886.183,8211850.082,8840,300,69
"1",8840,0,278,NA,NA,NA,NA,NA,NA,NA,NA,70
"1",8839,16.25,279,"tm14",241.64,2015-07-06 22:42:00,0,373866.609,8211851.298,8839,300,70
"1",8839,16.25,280,NA,NA,NA,NA,NA,NA,NA,NA,71
"1",8714,11,281,NA,NA,NA,NA,NA,NA,NA,NA,71
"1",8589,6.5,282,NA,NA,NA,NA,NA,NA,NA,NA,71
"1",8588,17.5,283,"tm14",187.39,2015-07-06 22:47:00,0,373841.758,8211915.105,8588,300,71
"1",8588,17.5,284,NA,NA,NA,NA,NA,NA,NA,NA,72
"1",8589,6.5,285,NA,NA,NA,NA,NA,NA,NA,NA,72
"1",8464,0,286,NA,NA,NA,NA,NA,NA,NA,NA,72
"1",8339,3.25,287,"tm14",202.19,2015-07-06 22:57:00,0,373861.398,8211976.955,8339,600,72
"1",8339,3.25,288,NA,NA,NA,NA,NA,NA,NA,NA,73
"1",8214,6.5,289,NA,NA,NA,NA,NA,NA,NA,NA,73
"1",8213,3.25,290,"tm14",190.18,2015-07-06 23:02:00,0,373841.694,8212000.74,8213,300,73
"1",8213,3.25,291,NA,NA,NA,NA,NA,NA,NA,NA,74
"1",8088,0,292,NA,NA,NA,NA,NA,NA,NA,NA,74
"1",8087,11,293,NA,NA,NA,NA,NA,NA,NA,NA,74
"1",7962,3.25,294,NA,NA,NA,NA,NA,NA,NA,NA,74
"1",7961,19.5,295,NA,NA,NA,NA,NA,NA,NA,NA,74
"1",7836,3.25,296,NA,NA,NA,NA,NA,NA,NA,NA,74
"1",7835,11,297,NA,NA,NA,NA,NA,NA,NA,NA,74
"1",7834,20.75,298,NA,NA,NA,NA,NA,NA,NA,NA,74
"1",7709,3.25,299,NA,NA,NA,NA,NA,NA,NA,NA,74
"1",7708,11,300,"tm14",198.64,2015-07-06 23:12:00,0,373705.724,8212106.063,7708,600,74
"1",7708,11,301,NA,NA,NA,NA,NA,NA,NA,NA,75
"1",7583,0,302,NA,NA,NA,NA,NA,NA,NA,NA,75
"1",7582,3.25,303,NA,NA,NA,NA,NA,NA,NA,NA,75
"1",7581,11,304,NA,NA,NA,NA,NA,NA,NA,NA,75
"1",7580,21.5,305,NA,NA,NA,NA,NA,NA,NA,NA,75
"1",7455,3.25,306,NA,NA,NA,NA,NA,NA,NA,NA,75
"1",7454,11,307,"tm14",193.73,2015-07-06 23:17:00,0,373594.092,8212143.814,7454,300,75
"1",7454,11,308,NA,NA,NA,NA,NA,NA,NA,NA,76
"1",7453,6.5,309,NA,NA,NA,NA,NA,NA,NA,NA,76
"1",7452,0,310,NA,NA,NA,NA,NA,NA,NA,NA,76
"1",7577,0,311,"tm14",212.96,2015-07-06 23:27:00,0,373548.066,8212133.481,7577,600,76
"1",7577,0,312,NA,NA,NA,NA,NA,NA,NA,NA,77
"1",7452,0,313,NA,NA,NA,NA,NA,NA,NA,NA,77
"1",7327,0,314,"tm14",216.2,2015-07-06 23:32:00,0,373535.72,8212160.849,7327,300,77
"1",7327,0,315,NA,NA,NA,NA,NA,NA,NA,NA,78
"1",7202,6.5,316,NA,NA,NA,NA,NA,NA,NA,NA,78
"1",7077,21.5,317,NA,NA,NA,NA,NA,NA,NA,NA,78
"1",6952,33,318,"tm14",212.85,2015-07-06 23:37:00,0,373546.9,8212261.927,6952,300,78
"1",6952,33,319,NA,NA,NA,NA,NA,NA,NA,NA,79
"1",6827,44.25,320,NA,NA,NA,NA,NA,NA,NA,NA,79
"1",6826,44.25,321,NA,NA,NA,NA,NA,NA,NA,NA,79
"1",6825,21.5,322,"tm14",224.36,2015-07-06 23:42:00,0,373502.344,8212275.058,6825,300,79
"1",6825,21.5,323,NA,NA,NA,NA,NA,NA,NA,NA,80
"1",6826,44.25,324,"tm14",211.59,2015-07-06 23:47:00,0,373505.236,8212274.19,6826,300,80
"1",6826,44.25,325,NA,NA,NA,NA,NA,NA,NA,NA,81
"1",6825,21.5,326,NA,NA,NA,NA,NA,NA,NA,NA,81
"1",6950,31.75,327,NA,NA,NA,NA,NA,NA,NA,NA,81
"1",7075,36.75,328,NA,NA,NA,NA,NA,NA,NA,NA,81
"1",7200,28,329,NA,NA,NA,NA,NA,NA,NA,NA,81
"1",7325,11,330,NA,NA,NA,NA,NA,NA,NA,NA,81
"1",7450,0,331,NA,NA,NA,NA,NA,NA,NA,NA,81
"1",7575,11,332,NA,NA,NA,NA,NA,NA,NA,NA,81
"1",7574,0,333,NA,NA,NA,NA,NA,NA,NA,NA,81
"1",7699,3.25,334,NA,NA,NA,NA,NA,NA,NA,NA,81
"1",7824,11,335,NA,NA,NA,NA,NA,NA,NA,NA,81
"1",7949,14.25,336,NA,NA,NA,NA,NA,NA,NA,NA,81
"1",8074,6.5,337,NA,NA,NA,NA,NA,NA,NA,NA,81
"1",8199,3.25,338,NA,NA,NA,NA,NA,NA,NA,NA,81
"1",8198,14.25,339,NA,NA,NA,NA,NA,NA,NA,NA,81
"1",8323,6.5,340,NA,NA,NA,NA,NA,NA,NA,NA,81
