"seg.id","dist2rd","slope","ndvi","dt","id","date","date.round","state","lunar","t.ar","rain"
17,54.0277786254883,8.93079280469162,0.789434587082219,300,"tm10",2015-01-25 18:22:00,2015-01-25 18:00:00,"Burrow",0.325836245671555,23.5,0
18,54.0277786254883,8.93079280469162,0.789434587082219,360,"tm10",2015-01-25 18:28:00,2015-01-25 18:00:00,"Burrow",0.325836245671555,23.5,0
19,54.0277786254883,8.93079280469162,0.789434587082219,180,"tm10",2015-01-25 18:31:00,2015-01-25 19:00:00,"Burrow",0.325836245671555,24.8,0.2
20,54.0277786254883,8.93079280469162,0.789434587082219,300,"tm10",2015-01-25 18:36:00,2015-01-25 19:00:00,"Burrow",0.325836245671555,24.8,0.2
21,54.0277786254883,8.93079280469162,0.789434587082219,300,"tm10",2015-01-25 18:41:00,2015-01-25 19:00:00,"Burrow",0.325836245671555,24.8,0.2
22,54.0277786254883,8.93079280469162,0.789434587082219,300,"tm10",2015-01-25 18:46:00,2015-01-25 19:00:00,"Burrow",0.325836245671555,24.8,0.2
23,54.0277786254883,8.93079280469162,0.789434587082219,NA,"tm10",2015-01-25 18:52:00,2015-01-25 19:00:00,"Foraging",0.325836245671555,24.8,0.2
23,24.6322231292725,5.87372971998994,0.706141019779191,360,"tm10",2015-01-25 18:52:00,2015-01-25 19:00:00,"Foraging",0.325836245671555,24.8,0.2
24,24.6322231292725,5.87372971998994,0.706141019779191,180,"tm10",2015-01-25 18:55:00,2015-01-25 19:00:00,"Foraging",0.325836245671555,24.8,0.2
25,24.6322231292725,5.87372971998994,0.706141019779191,NA,"tm10",2015-01-25 19:00:00,2015-01-25 19:00:00,"Foraging",0.325836245671555,24.8,0.2
25,54.0277786254883,8.93079280469162,0.789434587082219,300,"tm10",2015-01-25 19:00:00,2015-01-25 19:00:00,"Foraging",0.325836245671555,24.8,0.2
26,54.0277786254883,8.93079280469162,0.789434587082219,NA,"tm10",2015-01-25 19:05:00,2015-01-25 19:00:00,"Transit",0.325836245671555,24.8,0.2
26,83.6022186279297,5.86822577844775,0.832789511014805,NA,"tm10",2015-01-25 19:05:00,2015-01-25 19:00:00,"Transit",0.325836245671555,24.8,0.2
26,89.5322189331055,4.19841071470493,0.82599745396837,300,"tm10",2015-01-25 19:05:00,2015-01-25 19:00:00,"Transit",0.325836245671555,24.8,0.2
27,89.5322189331055,4.19841071470493,0.82599745396837,NA,"tm10",2015-01-25 19:10:00,2015-01-25 19:00:00,"Transit",0.325836245671555,24.8,0.2
27,100.954444885254,2.96151661113875,0.828351548380185,NA,"tm10",2015-01-25 19:10:00,2015-01-25 19:00:00,"Transit",0.325836245671555,24.8,0.2
27,74.5966644287109,9.29980359228356,0.7994582426445,NA,"tm10",2015-01-25 19:10:00,2015-01-25 19:00:00,"Transit",0.325836245671555,24.8,0.2
27,90.4477767944336,5.19808555983513,0.837384214962181,NA,"tm10",2015-01-25 19:10:00,2015-01-25 19:00:00,"Transit",0.325836245671555,24.8,0.2
27,66.4577789306641,8.25128050338384,0.82462859846887,NA,"tm10",2015-01-25 19:10:00,2015-01-25 19:00:00,"Transit",0.325836245671555,24.8,0.2
27,87.2577743530273,6.46230974298628,0.845003075725948,300,"tm10",2015-01-25 19:10:00,2015-01-25 19:00:00,"Transit",0.325836245671555,24.8,0.2
28,87.2577743530273,6.46230974298628,0.845003075725948,NA,"tm10",2015-01-25 19:24:00,2015-01-25 19:00:00,"Transit",0.325836245671555,24.8,0.2
28,108.592224121094,4.15830255835151,0.845477851155201,NA,"tm10",2015-01-25 19:24:00,2015-01-25 19:00:00,"Transit",0.325836245671555,24.8,0.2
28,90.4477767944336,5.19808555983513,0.837384214962181,840,"tm10",2015-01-25 19:24:00,2015-01-25 19:00:00,"Transit",0.325836245671555,24.8,0.2
29,90.4477767944336,5.19808555983513,0.837384214962181,300,"tm10",2015-01-25 19:29:00,2015-01-25 19:00:00,"Foraging",0.325836245671555,24.8,0.2
30,90.4477767944336,5.19808555983513,0.837384214962181,300,"tm10",2015-01-25 19:34:00,2015-01-25 20:00:00,"Foraging",0.325836245671555,24.2,0
31,90.4477767944336,5.19808555983513,0.837384214962181,300,"tm10",2015-01-25 19:39:00,2015-01-25 20:00:00,"Foraging",0.325836245671555,24.2,0
32,90.4477767944336,5.19808555983513,0.837384214962181,NA,"tm10",2015-01-25 19:44:00,2015-01-25 20:00:00,"Foraging",0.325836245671555,24.2,0
32,66.4577789306641,8.25128050338384,0.82462859846887,NA,"tm10",2015-01-25 19:44:00,2015-01-25 20:00:00,"Foraging",0.325836245671555,24.2,0
32,87.2577743530273,6.46230974298628,0.845003075725948,NA,"tm10",2015-01-25 19:44:00,2015-01-25 20:00:00,"Foraging",0.325836245671555,24.2,0
32,110.830001831055,6.56637114274177,0.843685702473549,300,"tm10",2015-01-25 19:44:00,2015-01-25 20:00:00,"Foraging",0.325836245671555,24.2,0
33,110.830001831055,6.56637114274177,0.843685702473549,NA,"tm10",2015-01-25 19:50:00,2015-01-25 20:00:00,"Foraging",0.325836245671555,24.2,0
33,87.2577743530273,6.46230974298628,0.845003075725948,NA,"tm10",2015-01-25 19:50:00,2015-01-25 20:00:00,"Foraging",0.325836245671555,24.2,0
33,66.4577789306641,8.25128050338384,0.82462859846887,NA,"tm10",2015-01-25 19:50:00,2015-01-25 20:00:00,"Foraging",0.325836245671555,24.2,0
33,90.4477767944336,5.19808555983513,0.837384214962181,360,"tm10",2015-01-25 19:50:00,2015-01-25 20:00:00,"Foraging",0.325836245671555,24.2,0
34,90.4477767944336,5.19808555983513,0.837384214962181,NA,"tm10",2015-01-25 19:53:00,2015-01-25 20:00:00,"Foraging",0.325836245671555,24.2,0
34,66.4577789306641,8.25128050338384,0.82462859846887,NA,"tm10",2015-01-25 19:53:00,2015-01-25 20:00:00,"Foraging",0.325836245671555,24.2,0
34,87.2577743530273,6.46230974298628,0.845003075725948,180,"tm10",2015-01-25 19:53:00,2015-01-25 20:00:00,"Foraging",0.325836245671555,24.2,0
35,87.2577743530273,6.46230974298628,0.845003075725948,300,"tm10",2015-01-25 19:58:00,2015-01-25 20:00:00,"Transit",0.325836245671555,24.2,0
36,87.2577743530273,6.46230974298628,0.845003075725948,NA,"tm10",2015-01-25 20:03:00,2015-01-25 20:00:00,"Transit",0.325836245671555,24.2,0
36,110.830001831055,6.56637114274177,0.843685702473549,NA,"tm10",2015-01-25 20:03:00,2015-01-25 20:00:00,"Transit",0.325836245671555,24.2,0
36,91.2611083984375,5.73158967858546,0.83538391129291,300,"tm10",2015-01-25 20:03:00,2015-01-25 20:00:00,"Transit",0.325836245671555,24.2,0
37,91.2611083984375,5.73158967858546,0.83538391129291,NA,"tm10",2015-01-25 20:07:00,2015-01-25 20:00:00,"Transit",0.325836245671555,24.2,0
37,66.1611099243164,3.07984325699134,0.822676756386042,NA,"tm10",2015-01-25 20:07:00,2015-01-25 20:00:00,"Transit",0.325836245671555,24.2,0
37,36.945556640625,1.12709375532476,0.777826066406556,240,"tm10",2015-01-25 20:07:00,2015-01-25 20:00:00,"Transit",0.325836245671555,24.2,0
38,36.945556640625,1.12709375532476,0.777826066406556,NA,"tm10",2015-01-25 20:13:00,2015-01-25 20:00:00,"Transit",0.325836245671555,24.2,0
38,39.2544441223145,1.7073251576745,0.800904507748064,NA,"tm10",2015-01-25 20:13:00,2015-01-25 20:00:00,"Transit",0.325836245671555,24.2,0
38,16.5666675567627,2.53937289183783,0.728103395065267,360,"tm10",2015-01-25 20:13:00,2015-01-25 20:00:00,"Transit",0.325836245671555,24.2,0
39,16.5666675567627,2.53937289183783,0.728103395065267,NA,"tm10",2015-01-25 20:48:00,2015-01-25 21:00:00,"Transit",0.325836245671555,24.7,0
39,29.2755546569824,4.15070005867303,0.77770233854617,NA,"tm10",2015-01-25 20:48:00,2015-01-25 21:00:00,"Transit",0.325836245671555,24.7,0
39,5.62222242355347,3.58436713655732,0.640392696998865,NA,"tm10",2015-01-25 20:48:00,2015-01-25 21:00:00,"Transit",0.325836245671555,24.7,0
39,1.65666663646698,2.18917133579065,0.615941436580456,NA,"tm10",2015-01-25 20:48:00,2015-01-25 21:00:00,"Transit",0.325836245671555,24.7,0
39,12.8000001907349,3.51420253077824,0.747438328324902,NA,"tm10",2015-01-25 20:48:00,2015-01-25 21:00:00,"Transit",0.325836245671555,24.7,0
39,22.1422214508057,4.36495648303926,0.829390724799048,NA,"tm10",2015-01-25 20:48:00,2015-01-25 21:00:00,"Transit",0.325836245671555,24.7,0
39,1.72222220897675,3.57723305870481,0.72252414039116,NA,"tm10",2015-01-25 20:48:00,2015-01-25 21:00:00,"Transit",0.325836245671555,24.7,0
39,1.49555552005768,8.93053193966136,0.716751440058408,2100,"tm10",2015-01-25 20:48:00,2015-01-25 21:00:00,"Transit",0.325836245671555,24.7,0
40,1.49555552005768,8.93053193966136,0.716751440058408,300,"tm10",2015-01-25 20:53:00,2015-01-25 21:00:00,"Burrow",0.325836245671555,24.7,0
41,1.49555552005768,8.93053193966136,0.716751440058408,2520,"tm10",2015-01-25 21:35:00,2015-01-25 22:00:00,"Burrow",0.325836245671555,24.3,0
42,1.49555552005768,8.93053193966136,0.716751440058408,300,"tm10",2015-01-25 21:40:00,2015-01-25 22:00:00,"Burrow",0.325836245671555,24.3,0
43,1.49555552005768,8.93053193966136,0.716751440058408,2040,"tm10",2015-01-25 22:14:00,2015-01-25 22:00:00,"Burrow",0.325836245671555,24.3,0
44,1.49555552005768,8.93053193966136,0.716751440058408,360,"tm10",2015-01-25 22:20:00,2015-01-25 22:00:00,"Burrow",0.325836245671555,24.3,0
45,1.49555552005768,8.93053193966136,0.716751440058408,120,"tm10",2015-01-25 22:22:00,2015-01-25 22:00:00,"Burrow",0.325836245671555,24.3,0
46,1.49555552005768,8.93053193966136,0.716751440058408,900,"tm10",2015-01-25 22:37:00,2015-01-25 23:00:00,"Burrow",0.325836245671555,24,0
47,1.49555552005768,8.93053193966136,0.716751440058408,300,"tm10",2015-01-25 22:42:00,2015-01-25 23:00:00,"Burrow",0.325836245671555,24,0
48,1.49555552005768,8.93053193966136,0.716751440058408,20940,"tm10",2015-01-26 04:31:00,2015-01-26 05:00:00,"Burrow",0.428734740671871,23.3,0
49,1.49555552005768,8.93053193966136,0.716751440058408,420,"tm10",2015-01-26 04:38:00,2015-01-26 05:00:00,"Burrow",0.428734740671871,23.3,0
50,1.49555552005768,8.93053193966136,0.716751440058408,48420,"tm10",2015-01-26 18:05:00,2015-01-26 18:00:00,"Burrow",0.428734740671871,29.3,0
51,1.49555552005768,8.93053193966136,0.716751440058408,NA,"tm10",2015-01-26 19:16:00,2015-01-26 19:00:00,"Transit",0.428734740671871,27.7,0
51,1.72222220897675,3.57723305870481,0.72252414039116,NA,"tm10",2015-01-26 19:16:00,2015-01-26 19:00:00,"Transit",0.428734740671871,27.7,0
51,1.94444441795349,0.905945257673879,0.652377191850354,NA,"tm10",2015-01-26 19:16:00,2015-01-26 19:00:00,"Transit",0.428734740671871,27.7,0
